Date,ELISA,FORTUM,HIAB,HUH1V,KALMAR,KEMIRA,KESKOB,KOJAMO,KNEBV,KCR,MANTA,METSO,NESTE,NOKIA,TYRES,NDAFI,ORNBV,OUT1V,QTCOM,SAMPO,STERV,TIETO,UPM,VALMT,WRT1V
2013-07-23,16.12,14.65,26.5,14.03,NaN,11.84,5.84,NaN,29.3,23.9,NaN,9.44,3.73,3.03,33.25,9.6,19.28,4.7,NaN,6.02,5.52,14.5,8.36,NaN,11.51
2013-07-24,16.1,14.8,26.76,14.15,NaN,11.94,5.68,NaN,29.18,22.54,NaN,9.5,3.77,3.03,33.93,9.65,19.39,4.28,NaN,6.06,5.54,14.67,8.38,NaN,11.62
2013-07-25,16.01,14.76,26.45,14.09,NaN,11.96,5.71,NaN,28.75,23.19,NaN,9.24,3.75,3.06,33.78,9.74,19.45,3.78,NaN,6.08,5.52,14.55,8.33,NaN,11.77
2013-07-26,16.1,14.78,25.83,14.01,NaN,12.01,5.73,NaN,28.7,22.97,NaN,9.01,3.74,3.01,33.72,9.65,19.19,3.94,NaN,6.04,5.5,14.5,8.33,NaN,11.62
2013-07-29,16.13,14.81,26.21,14.2,NaN,11.86,5.74,NaN,28.35,22.49,NaN,9.03,3.71,2.99,33.76,9.59,19.37,4.26,NaN,6.07,5.46,14.42,8.27,NaN,11.43
2013-07-30,16.2,14.92,26.58,14.3,NaN,11.97,5.81,NaN,28.4,22.4,NaN,9.07,3.61,3.02,34.03,9.62,18.2,4.02,NaN,6.03,5.52,14.47,8.4,NaN,11.45
2013-07-31,16.15,14.85,26.7,14.36,NaN,11.67,5.9,NaN,27.95,22.06,NaN,9.13,3.63,2.95,33.39,9.52,18.39,4.08,NaN,6,5.58,14.35,8.39,NaN,11.34
2013-08-01,16.25,14.94,27.62,14.5,NaN,11.89,5.88,NaN,28.53,22.63,NaN,9.41,4.49,3,34.23,9.7,18.42,4.22,NaN,6.06,5.67,14.5,8.36,NaN,11.63
2013-08-02,16.27,15.15,27.5,14.55,NaN,11.95,5.98,NaN,28.5,22.89,NaN,9.37,4.39,2.99,34.19,9.66,18.46,4.2,NaN,6.14,5.67,14.62,8.39,NaN,11.53
2013-08-05,16.32,15.22,27.73,14.56,NaN,11.98,5.98,NaN,28.4,22.96,NaN,9.26,4.42,3.05,34.62,9.7,18.45,4.15,NaN,6.13,5.68,14.75,8.39,NaN,11.66
2013-08-06,16.09,15,27.49,14.61,NaN,11.83,5.93,NaN,28.73,22.82,NaN,9.03,4.45,3.09,33.04,9.55,18.46,4.12,NaN,6.05,5.7,14.84,9.1,NaN,11.76
2013-08-07,16.19,15.15,27.72,14.52,NaN,12.04,5.86,NaN,27.98,22.4,NaN,9.08,4.39,3.07,32.61,9.57,18.33,4.05,NaN,5.98,5.68,14.76,9.16,NaN,11.65
2013-08-08,16.39,15.15,27.63,14.6,NaN,12.16,6,NaN,28.65,22.62,NaN,9.31,4.39,3.09,33.64,9.65,18.49,4.28,NaN,6.1,5.82,14.81,9.26,NaN,11.81
2013-08-09,16.54,15.19,27.97,14.87,NaN,12.26,6.01,NaN,29.63,23.12,NaN,9.59,4.39,3.12,34.6,9.74,18.49,4.43,NaN,6.12,5.96,14.85,9.51,NaN,11.9
2013-08-12,16.51,15.18,28.05,14.86,NaN,12.27,6,NaN,29.73,23.23,NaN,9.95,4.38,3.13,36.25,9.68,18.51,4.45,NaN,6.08,6,14.91,9.47,NaN,12.03
2013-08-13,16.44,15.19,28.46,14.64,NaN,12.1,6,NaN,29.53,23.6,NaN,9.93,4.39,3.15,36.72,9.71,18.43,4.55,NaN,6.02,6.09,15,9.61,NaN,11.97
2013-08-14,16.6,15.2,28.54,14.76,NaN,12.27,5.99,NaN,29.83,23.75,NaN,9.99,4.42,3.15,36.66,9.75,18.46,4.48,NaN,6.04,6.07,15,9.65,NaN,12
2013-08-15,16.44,15.15,28.47,14.68,NaN,12.15,5.98,NaN,29.83,23.77,NaN,9.89,4.41,3.11,36.11,9.62,18.27,4.38,NaN,6,6.03,14.95,9.58,NaN,11.93
2013-08-16,16.5,15.2,28.31,14.76,NaN,12.3,6,NaN,30.43,23.93,NaN,9.97,4.4,3.13,36.31,9.66,18.39,4.28,NaN,6.04,6.13,15.07,9.7,NaN,12.06
2013-08-19,16.5,15.2,28.3,15.04,NaN,12.46,5.99,NaN,30.43,24.15,NaN,9.99,4.39,3.08,36.35,9.57,18.28,4.29,NaN,6.07,6.12,15.19,9.61,NaN,12.16
2013-08-20,16.49,15.07,27.8,15.1,NaN,12.28,5.94,NaN,30.65,23.92,NaN,9.91,4.33,3.01,36.12,9.49,18.12,4.24,NaN,6,6.03,15.03,9.48,NaN,11.97
2013-08-21,16.5,15.06,27.61,15.01,NaN,12.31,5.9,NaN,30.75,23.97,NaN,9.72,4.38,2.96,35.93,9.12,17.97,4.16,NaN,5.91,6,14.97,9.43,NaN,11.99
2013-08-22,16.42,15.17,27.76,15.15,NaN,12.43,5.99,NaN,31.23,24.12,NaN,9.88,4.47,3.06,36.4,9.33,17.9,4.2,NaN,5.99,6,15.05,9.51,NaN,12.14
2013-08-23,16.42,15.31,27.75,15.24,NaN,12.5,6.01,NaN,31.25,24.4,NaN,10.05,4.59,3.1,36.5,9.41,17.97,4.31,NaN,6.05,5.99,14.91,9.58,NaN,12.27
2013-08-26,16.47,15.24,27.29,15.16,NaN,12.5,6,NaN,31.48,24.4,NaN,10.27,4.58,3.09,36.15,9.25,18.01,4.29,NaN,6.03,6.04,15.22,9.55,NaN,12.27
2013-08-27,16.19,15.18,26.59,15.03,NaN,12.17,5.89,NaN,31.25,24.07,NaN,10,4.68,2.99,35.52,8.99,17.64,4.16,NaN,5.88,5.91,15.06,9.34,NaN,11.98
2013-08-28,16.28,15.16,25.63,15.05,NaN,12.04,5.72,NaN,31.05,23.9,NaN,10.06,4.61,2.96,35.05,8.95,17.44,4.07,NaN,5.83,5.86,14.98,9.28,NaN,11.87
2013-08-29,16.2,15.25,25.74,15.05,NaN,12.04,5.77,NaN,31.1,24.31,NaN,9.87,4.71,2.99,35.75,8.98,17.67,4.09,NaN,5.86,5.94,15.04,9.33,NaN,11.94
2013-08-30,15.91,15.06,25.6,14.8,NaN,11.91,5.71,NaN,30.95,23.55,NaN,9.81,4.63,2.93,35.35,8.85,17.53,3.99,NaN,5.73,5.85,15.07,9.14,NaN,11.78
2013-09-02,16.31,15.24,26.42,15.1,NaN,12.22,5.88,NaN,31.65,24.14,NaN,9.93,4.76,2.96,35.89,8.99,17.7,4.05,NaN,5.89,5.95,15.38,9.32,NaN,12.03
2013-09-03,16.43,15.46,26.75,15.29,NaN,12.42,5.9,NaN,31.68,24.26,NaN,10.05,4.9,3.97,35.76,9.02,17.51,4.02,NaN,5.87,6.02,15.43,9.43,NaN,11.84
2013-09-04,16.46,15.51,27.16,15.31,NaN,12.55,5.88,NaN,31.65,24.28,NaN,10.16,5.07,3.99,36.01,9.01,17.43,4.19,NaN,5.88,6.15,15.62,9.65,NaN,11.77
2013-09-05,16.6,15.43,28,15.39,NaN,12.41,5.94,NaN,31.85,24.34,NaN,10.27,5.06,4.2,36.49,9.11,17.52,4.2,NaN,5.86,6.26,15.55,9.69,NaN,11.81
2013-09-06,16.53,15.74,28.21,15.62,NaN,12.56,5.97,NaN,32.35,23.98,NaN,10.27,5.13,4.12,36.57,9.05,17.6,4.28,NaN,5.83,6.33,15.56,9.84,NaN,11.74
2013-09-09,16.56,15.76,28.69,15.8,NaN,12.51,5.96,NaN,33,24.52,NaN,10.4,5.1,4.2,36.48,9.1,17.7,4.28,NaN,5.89,6.35,15.6,9.94,NaN,11.72
2013-09-10,16.75,15.91,29.2,16,NaN,12.87,6.05,NaN,32.73,25.53,NaN,10.77,5.78,4.26,37.53,9.32,17.9,4.46,NaN,6.05,6.58,15.72,10.52,NaN,11.76
2013-09-11,16.82,16.5,29.36,15.9,NaN,12.92,6.03,NaN,34.23,25,NaN,11,5.57,4.42,37.61,9.24,17.71,4.72,NaN,5.96,6.59,15.65,10.47,NaN,11.71
2013-09-12,16.89,16.46,29.02,15.7,NaN,12.69,5.95,NaN,33.53,25.6,NaN,11.04,5.54,4.68,37.68,9.14,17.94,4.55,NaN,5.83,6.66,15.91,10.54,NaN,11.4
2013-09-13,16.9,16.35,29.06,15.7,NaN,12.78,5.94,NaN,33.17,25.52,NaN,11.01,5.71,4.75,37.93,9.13,17.97,4.61,NaN,5.81,6.7,15.79,10.64,NaN,11.51
2013-09-16,16.92,16.46,28.8,15.78,NaN,12.91,6.01,NaN,33.3,25.4,NaN,10.67,5.75,4.74,38.01,9.13,18.33,4.6,NaN,5.83,6.73,15.99,10.67,NaN,11.63
2013-09-17,17.11,16.57,28.85,15.76,NaN,12.62,5.88,NaN,33.08,25.28,NaN,10.46,5.61,4.75,37.69,9.05,18.31,4.63,NaN,5.83,6.8,15.75,10.8,NaN,11.5
2013-09-18,17.09,16.47,28.77,15.93,NaN,12.81,5.88,NaN,33.08,25.14,NaN,10.42,5.6,4.95,37.55,9.09,18.15,4.62,NaN,5.84,6.82,15.79,10.84,NaN,11.51
2013-09-19,17.09,16.73,29.38,15.87,NaN,12.77,5.86,NaN,33.4,26.07,NaN,10.58,5.73,4.88,37.84,9.2,17.8,4.82,NaN,5.79,6.8,15.95,10.64,NaN,11.57
2013-09-20,17.35,16.56,29.55,15.77,NaN,12.75,5.85,NaN,33.85,26.32,NaN,10.62,5.7,4.93,38.4,9.23,17.84,4.7,NaN,5.82,6.72,15.85,10.52,NaN,11.66
2013-09-23,17.24,16.55,29.47,15.64,NaN,12.74,5.8,NaN,33.63,25.8,NaN,10.44,5.61,4.8,38.16,9.06,17.85,4.62,NaN,5.77,6.72,15.84,10.45,NaN,11.61
2013-09-24,17.27,16.53,29.43,15.54,NaN,12.53,5.71,NaN,33.35,25.69,NaN,10.38,5.64,4.91,37.66,9.14,17.71,4.44,NaN,5.78,6.61,15.87,10.36,NaN,11.62
2013-09-25,17.61,16.32,29.39,15.58,NaN,12.67,5.62,NaN,33.4,25.69,NaN,10.25,5.43,4.9,37.62,8.89,18.12,4.31,NaN,5.68,6.57,15.48,10.43,NaN,11.38
2013-09-26,17.97,16.56,28.83,15.5,NaN,12.73,5.64,NaN,33.23,25.44,NaN,10.18,5.48,4.9,37.99,8.99,18.16,4.35,NaN,5.82,6.66,15.77,10.39,NaN,11.31
2013-09-27,17.89,16.78,28.13,15.63,NaN,11.98,5.61,NaN,33.23,25.12,NaN,10.27,5.55,4.91,38.41,9.03,18.8,4.45,NaN,5.85,6.63,15.72,10.43,NaN,11.4
2013-09-30,17.62,16.66,28.65,15.84,NaN,11.39,5.55,NaN,32.98,24.89,NaN,10.12,5.45,4.86,37.54,8.9,18.62,4.35,NaN,5.78,6.27,15.77,10.23,NaN,11.13
2013-10-01,17.87,16.91,29.22,15.64,NaN,11.3,5.6,NaN,33.2,25.04,NaN,10.09,5.45,4.97,37.99,9.01,18.93,4.55,NaN,5.86,6.29,15.75,10.29,NaN,11.33
2013-10-02,17.8,16.74,29.32,15.72,NaN,11.22,5.55,NaN,32.9,24.66,NaN,10.12,5.55,4.92,37.58,8.99,18.69,4.36,NaN,5.88,6.32,15.83,10.4,NaN,11.2
2013-10-03,17.87,16.7,28.55,15.6,NaN,11.55,5.58,NaN,33.17,24.66,NaN,10,5.48,4.91,37.54,8.95,18.79,4.33,NaN,5.9,6.21,15.71,10.32,NaN,11.17
2013-10-04,17.84,16.69,28.12,15.62,NaN,11.55,5.57,NaN,33.28,24.41,NaN,9.84,5.52,4.93,34.69,8.8,18.69,4.37,NaN,5.89,6.22,15.69,10.14,NaN,11.03
2013-10-07,17.83,16.63,27.6,15.42,NaN,11.42,5.52,NaN,33.1,24.25,NaN,9.74,5.47,4.89,33.89,8.77,18.6,4.27,NaN,5.93,6.11,15.5,10.06,NaN,10.85
2013-10-08,17.78,16.56,27.34,15.42,NaN,11.45,5.47,NaN,32.88,24.04,NaN,9.71,5.58,4.94,33.41,8.8,18.52,4.33,NaN,5.95,6.12,15.4,10.08,NaN,10.83
2013-10-09,18.2,16.67,27.05,15.2,NaN,11.28,5.41,NaN,32.67,23.85,NaN,9.48,5.57,4.72,33.75,8.72,18.29,4.23,NaN,5.96,6.1,15.39,10.18,NaN,10.66
2013-10-10,18.2,16.89,28.14,15.04,NaN,11.56,5.55,NaN,32.9,24.55,NaN,9.61,5.62,4.89,34.77,8.83,18.41,4.22,NaN,6.07,6.41,15.36,10.57,NaN,10.85
2013-10-11,18.08,16.87,27.91,15.39,NaN,11.34,5.46,NaN,33.05,24.31,NaN,9.71,5.19,4.89,34.7,8.86,18.56,4.18,NaN,6.07,6.48,15.45,10.51,NaN,10.6
2013-10-14,18.12,16.83,28.24,15.39,NaN,11.54,5.43,NaN,32.88,23.75,NaN,9.6,5.19,4.92,34.43,8.86,18.6,4.12,NaN,6.04,6.49,15.48,10.55,NaN,10.59
2013-10-15,18.34,16.89,27.61,15.63,NaN,11.61,5.48,NaN,32.17,23.71,NaN,9.74,5.27,5.16,35.31,8.98,18.8,4.37,NaN,6.08,6.81,15.68,11.01,NaN,10.56
2013-10-16,18.41,16.85,26.92,15.64,NaN,11.61,5.51,NaN,32.42,23.72,NaN,9.73,5.33,5.21,35.25,9.13,18.91,4.28,NaN,6.15,6.93,15.54,11.15,NaN,10.49
2013-10-17,18.4,16.94,26.1,15.8,NaN,11.54,5.49,NaN,32.45,23.57,NaN,8.23,5.18,5.25,35.14,9.2,18.45,4.12,NaN,6.26,6.95,15.61,11.15,NaN,10.29
2013-10-18,18.62,16.81,26.76,15.95,NaN,11.73,5.52,NaN,33.15,23.9,NaN,8.16,5.09,5.27,35.52,9.29,18.68,4.22,NaN,6.46,6.9,15.6,11.01,NaN,10.52
2013-10-21,18.25,16.8,27.37,15.92,NaN,11.56,5.65,NaN,33.65,24.41,NaN,8.28,5.19,5.29,36,9.23,19.01,4.11,NaN,6.33,6.93,15.7,11.07,NaN,10.84
2013-10-22,18.1,16.78,27.91,15.96,NaN,11.31,5.7,NaN,31.9,24.72,NaN,8.13,5.23,5.27,35.84,9.39,19.39,3.92,NaN,6.44,6.69,15.81,11.03,NaN,10.83
2013-10-23,18,16.33,28.12,16.05,NaN,11.6,5.8,NaN,31.53,24.4,NaN,8.1,5.21,5.35,36.05,9.29,19.45,3.83,NaN,6.36,6.65,15.83,10.93,NaN,10.65
2013-10-24,18.18,16.32,27.73,16.05,NaN,11.65,6,NaN,31.58,24.55,NaN,8.11,5.03,5.18,36,9.38,19.41,3.83,NaN,6.36,6.85,15.75,11.43,NaN,10.94
2013-10-25,18.1,16.28,26.99,16.77,NaN,11.67,5.98,NaN,31.88,24.37,NaN,8.01,5.09,5.1,35.9,9.5,19.4,3.83,NaN,6.35,6.68,15.75,11.28,NaN,10.93
2013-10-28,18.23,16.45,26.71,17.6,NaN,11.83,6.01,NaN,31.9,24.59,NaN,8.02,5.02,5,35.62,9.57,19.74,3.66,NaN,6.28,6.71,15.73,11.38,NaN,10.87
2013-10-29,18.49,16.57,27.11,17.64,NaN,11.89,6.13,NaN,31.93,24.71,NaN,8.07,4.91,5.35,35.05,9.51,19.83,3.58,NaN,6.32,6.81,15.85,11.48,NaN,10.81
2013-10-30,18.39,16.56,26.82,18,NaN,12.04,6.15,NaN,32.1,24.91,NaN,7.74,4.83,5.59,35.55,9.56,19.99,3.58,NaN,6.35,6.91,16.08,11.75,NaN,10.84
2013-10-31,18.43,16.4,26.94,17.72,NaN,11.83,6.12,NaN,32.48,24.84,NaN,7.29,4.87,5.57,37.27,9.47,19.79,3.58,NaN,6.35,6.85,16.2,11.71,NaN,10.89
2013-11-01,18.29,16.42,26.55,18,NaN,11.77,6.13,NaN,32.5,24.78,NaN,7.26,4.83,5.72,36.61,9.45,19.5,3.49,NaN,6.35,6.97,16.15,11.98,NaN,10.79
2013-11-04,18.34,16.5,27.27,17.96,NaN,11.98,6.25,NaN,32.73,24.96,NaN,7.75,4.98,5.78,37.82,9.49,19.65,3.32,NaN,6.36,7.06,16.19,12.13,NaN,10.84
2013-11-05,18.26,16.61,27.04,18.12,NaN,12.01,6.29,NaN,32.83,24.86,NaN,7.67,5.05,5.78,37.75,9.28,19.81,3.36,NaN,6.29,7.12,16.15,12.39,NaN,10.83
2013-11-06,18.45,16.74,27.08,18.23,NaN,11.96,6.31,NaN,33.25,25.02,NaN,7.9,5.19,5.88,38.19,9.32,20,3.48,NaN,6.39,7.15,16.25,12.41,NaN,10.93
2013-11-07,18.29,16.76,26.95,18.5,NaN,11.91,6.29,NaN,33.25,25.42,NaN,7.9,5.13,5.75,38.46,9.27,19.71,3.64,NaN,6.33,7.21,16.3,12.84,NaN,10.93
2013-11-08,18.39,16.71,26.83,18.39,NaN,11.8,6.22,NaN,33.53,25.37,NaN,7.78,5.12,5.68,38.43,9.21,19.65,3.46,NaN,6.41,7.18,16.26,12.73,NaN,11.01
2013-11-11,18.43,16.73,27.03,18.28,NaN,12.05,6.16,NaN,33.6,25.47,NaN,7.81,5.17,5.79,37.95,9.24,19.72,3.47,NaN,6.45,7.25,16.25,12.88,NaN,11.05
2013-11-12,18.32,16.69,26.66,17.88,NaN,11.82,6.15,NaN,32.98,25.45,NaN,7.78,5.08,5.73,37.41,9.03,19.57,3.42,NaN,6.4,7.1,16.23,12.4,NaN,11.08
2013-11-13,18.23,16.68,26.36,17.8,NaN,11.8,6.16,NaN,32.55,25.31,NaN,7.58,5.11,5.85,37.3,9.02,19.43,3.44,NaN,6.33,7.04,16.18,12.24,NaN,11.1
2013-11-14,18.32,16.72,26.37,17.9,NaN,11.88,6.23,NaN,33.25,25.5,NaN,7.59,5.09,5.92,37.15,9.06,19.47,3.43,NaN,6.34,7.11,16.17,12.47,NaN,11.35
2013-11-15,18.8,16.76,26.31,17.76,NaN,11.92,6.13,NaN,33.13,25.49,NaN,7.48,5.22,5.93,37.89,9.05,19.65,3.4,NaN,6.33,7.18,16.17,12.53,NaN,11.62
2013-11-18,18.82,16.98,26.36,17.87,NaN,12.05,6.11,NaN,33.78,25.59,NaN,7.44,4.76,6,38.03,9.24,19.48,3.33,NaN,6.39,7.34,16.26,12.76,NaN,11.59
2013-11-19,18.75,16.95,25.94,17.68,NaN,11.9,6.25,NaN,33.83,25.45,NaN,7.47,4.82,5.82,37.48,9.2,19.57,3.5,NaN,6.31,7.2,16.25,12.57,NaN,11.6
2013-11-20,18.56,16.97,25.99,17.59,NaN,12.03,6.31,NaN,34.55,25.43,NaN,7.46,4.85,5.92,37.5,9.15,19.26,3.54,NaN,6.24,7.19,16.12,12.55,NaN,11.78
2013-11-21,18.7,17.17,26.06,17.67,NaN,12.07,6.31,NaN,34.55,25.26,NaN,7.56,4.91,5.93,37.23,9.15,19.49,3.48,NaN,6.26,7.27,16.15,12.66,NaN,11.9
2013-11-22,18.66,17.09,26.53,17.79,NaN,11.85,6.28,NaN,34.53,25.53,NaN,7.4,4.87,5.98,37.5,9.27,19.49,3.42,NaN,6.29,7.3,16.1,12.54,NaN,11.92
2013-11-25,18.68,17.11,26.75,17.88,NaN,12.08,6.31,NaN,34.67,25.52,NaN,7.36,4.81,5.97,37.5,9.39,19.41,3.44,NaN,6.31,7.37,16.07,12.63,NaN,11.98
2013-11-26,18.55,16.88,27.01,17.78,NaN,12,6.26,NaN,34.3,25.48,NaN,7.35,4.77,5.95,37.35,9.31,19.21,3.42,NaN,6.28,7.4,15.97,12.58,NaN,11.81
2013-11-27,18.58,16.87,27.72,18.24,NaN,12.03,6.31,NaN,34.33,25.72,NaN,7.32,4.77,5.96,37.5,9.4,19.26,3.42,NaN,6.34,7.48,16,12.75,NaN,12.03
2013-11-28,18.53,16.88,28.01,18.3,NaN,11.97,6.31,NaN,34,25.8,NaN,7.44,4.76,6,37.13,9.49,19.42,3.38,NaN,6.33,7.47,15.99,12.68,NaN,12.13
2013-11-29,18.52,16.84,27.96,18.42,NaN,11.83,6.87,NaN,33.83,25.8,NaN,7.5,4.69,5.96,36.41,9.49,19.39,3.34,NaN,6.24,7.27,15.85,12.23,NaN,12
2013-12-02,18.56,16.78,27.53,18.21,NaN,11.57,6.66,NaN,33.63,25.48,NaN,7.54,4.58,5.89,35.99,9.44,19.44,3.68,NaN,6.25,7.31,15.69,12.32,NaN,11.88
2013-12-03,18.29,16.51,26.25,18.03,NaN,11.43,6.63,NaN,32.42,24.68,NaN,7.21,4.52,5.72,35.01,9.24,18.86,3.28,NaN,6.13,7.05,15.36,11.9,NaN,11.51
2013-12-04,18.16,16.34,25.71,17.73,NaN,11.29,6.55,NaN,32.49,24.2,NaN,6.98,4.4,5.79,34.65,9.22,18.54,3.38,NaN,6.1,7.08,15.32,11.88,NaN,11.4
2013-12-05,17.8,16.45,25.5,18.1,NaN,11.32,6.63,NaN,32.4,23.98,NaN,6.92,4.51,5.73,34.67,9.12,18.85,3.49,NaN,6.04,6.98,15.42,11.85,NaN,11.36
2013-12-09,17.95,16.88,25.68,17.82,NaN,11.48,6.55,NaN,32.55,24.09,NaN,6.76,4.44,5.91,34.75,9.27,19.53,3.5,NaN,6.04,6.98,15.5,11.97,NaN,11.36
2013-12-10,18.07,16.84,25.35,17.64,NaN,11.34,6.5,NaN,32.25,24.07,NaN,6.65,4.56,5.77,34.33,9.11,19.4,3.37,NaN,6.08,6.92,15.58,11.66,NaN,11.27
2013-12-11,18.12,16.84,25.34,17.65,NaN,11.39,6.43,NaN,32.15,23.7,NaN,6.63,4.68,5.69,34.35,9.05,19.23,3.38,NaN,6.13,6.93,15.5,11.6,NaN,11.16
2013-12-12,17.92,17.25,25,17.51,NaN,11.24,6.31,NaN,31.21,23.2,NaN,6.58,4.48,5.58,33.95,8.9,19.05,3.25,NaN,6.1,6.82,15.58,11.57,NaN,11.04
2013-12-13,17.84,16.65,24.95,17.9,NaN,11.3,6.32,NaN,31.54,23.14,NaN,6.78,4.47,5.51,33.96,8.93,18.81,3.24,NaN,6.09,6.89,15.53,11.5,NaN,11.06
2013-12-16,18.47,16.62,25.07,18.12,NaN,11.49,6.35,NaN,31.55,23.34,NaN,7.06,4.53,5.5,34.2,9.01,18.75,3.16,NaN,6.13,6.97,15.75,11.78,NaN,11.2
2013-12-17,18.67,16.46,25.04,18.14,NaN,11.54,6.31,NaN,31.39,23.34,NaN,6.99,4.52,5.4,34.07,8.94,18.74,3.07,NaN,6.12,6.96,15.65,11.73,NaN,11.22
2013-12-18,18.55,16.17,25.35,18.23,NaN,11.68,6.41,NaN,31.68,23.59,NaN,7.02,4.59,5.59,34.2,9.09,18.8,3.03,NaN,6.2,6.87,15.67,11.59,NaN,11.38
2013-12-19,18.93,16.34,25.8,18.42,NaN,11.69,6.52,NaN,32.3,24.93,NaN,7.28,4.63,5.65,34.8,9.25,19.33,3.1,NaN,6.3,7.09,15.85,11.99,NaN,11.47
2013-12-20,19.15,16.33,26.35,18.21,NaN,11.82,6.56,NaN,32.4,25.21,NaN,7.21,4.72,5.73,35.41,9.39,20.02,3.09,NaN,6.37,7.12,16,12.13,NaN,11.68
2013-12-23,19.24,16.5,26.49,18.51,NaN,12.03,6.63,NaN,32.65,25.41,NaN,7.21,4.77,5.75,35.65,9.49,20.07,3.1,NaN,6.42,7.16,16.26,12.08,NaN,11.78
2013-12-27,19.35,16.66,26.98,18.72,NaN,12.15,6.74,NaN,33.22,25.89,NaN,7.41,4.83,5.87,36.15,9.6,20.29,3.37,NaN,6.52,7.32,16.47,12.4,NaN,11.92
2013-12-30,19.26,16.63,27.09,18.65,NaN,12.16,6.7,NaN,32.8,25.86,NaN,7.61,4.79,5.82,34.87,9.71,20.42,3.55,NaN,6.5,7.3,16.44,12.28,NaN,11.92
2014-01-01,19.26,16.63,27.09,18.65,NaN,12.16,6.7,NaN,32.8,25.86,NaN,7.61,4.79,5.82,34.87,9.71,20.42,3.55,NaN,6.5,7.3,16.44,12.28,NaN,11.92
2014-01-02,19.2,16.39,26.91,18.13,NaN,11.96,6.57,NaN,32.7,25.72,NaN,7.42,4.83,5.86,34.38,9.65,20.32,3.48,NaN,6.44,7.26,16.26,12.26,6.65,11.73
2014-01-03,19.35,16.53,27.2,18.28,NaN,12.08,6.71,NaN,33.05,25.97,NaN,7.64,4.92,5.91,34.48,9.66,20.38,3.51,NaN,6.45,7.32,16.3,12.33,6.87,11.73
2014-01-06,19.35,16.53,27.2,18.28,NaN,12.08,6.71,NaN,33.05,25.97,NaN,7.64,4.92,5.91,34.48,9.66,20.38,3.51,NaN,6.45,7.32,16.3,12.33,6.87,11.73
2014-01-07,19.36,16.55,27.08,18.26,NaN,11.96,6.78,NaN,33.05,26.16,NaN,7.71,4.82,5.92,34.18,9.78,20.37,3.48,NaN,6.44,7.33,16.32,12.41,6.4,11.39
2014-01-08,19.29,16.42,27.08,18.4,NaN,11.84,6.79,NaN,32.39,26.2,NaN,7.94,4.86,5.94,33.83,9.82,20.38,3.51,NaN,6.44,7.44,16.35,12.68,6.7,11.33
2014-01-09,19.5,16.29,26.96,18.6,NaN,11.73,6.79,NaN,32,26.12,NaN,7.85,4.88,6,33.66,9.9,20.53,3.5,NaN,6.46,7.43,16.29,12.67,6.65,12.62
2014-01-10,19.52,16.5,27.2,19.14,NaN,11.87,6.83,NaN,32.02,26.13,NaN,8,4.91,6,33.46,9.91,20.63,3.51,NaN,6.48,7.5,16.58,12.82,6.6,12.86
2014-01-13,19.5,16.5,27.33,19.36,NaN,11.89,6.88,NaN,32.23,26.65,NaN,8.29,4.87,5.96,34.03,9.94,20.53,4.02,NaN,6.45,7.59,16.69,12.88,6.64,12.98
2014-01-14,19.59,16.34,27.42,19,NaN,11.87,6.95,NaN,32.23,26.43,NaN,8.14,4.71,5.81,34.33,9.98,20.36,3.88,NaN,6.44,7.57,16.76,12.87,6.5,13.12
2014-01-15,19.57,16.49,27.65,19,NaN,11.84,7.07,NaN,32.15,26.87,NaN,8.24,4.73,5.89,35.84,10.3,20.47,4.09,NaN,6.46,7.67,16.82,13.05,6.47,13.2
2014-01-16,19.59,16.4,27.89,18.98,NaN,11.77,7.04,NaN,32.76,26.87,NaN,8.17,4.83,5.86,35.96,10.29,20.43,4.37,NaN,6.39,7.62,16.99,13.1,6.55,13.24
2014-01-17,19.49,16.32,28,18.82,NaN,11.66,7.05,NaN,32.57,27.24,NaN,8.28,4.72,5.83,35.76,10.36,20.39,4.33,NaN,6.36,7.59,16.91,13.17,6.7,13.53
2014-01-20,19.5,16.34,28.71,19.51,NaN,11.72,7.16,NaN,32.32,27.35,NaN,8.43,4.71,5.8,36.08,10.43,20.61,4.3,NaN,6.38,7.57,17.02,13.05,6.58,13.56
2014-01-21,19.52,16.32,28.3,19.7,NaN,10.85,7.12,NaN,32.36,26.84,NaN,8.13,4.72,5.79,34.6,10.27,20.45,4.25,NaN,6.44,7.45,17.09,12.96,6.55,13.7
2014-01-22,19.55,16.68,28.6,19.28,NaN,10.89,7.08,NaN,33.28,27.04,NaN,8.29,4.73,5.72,34.46,10.35,20.31,4.25,NaN,6.41,7.48,17.19,12.94,6.53,13.58
2014-01-23,19.44,16.63,28.44,19.49,NaN,10.62,7.03,NaN,33.43,26.99,NaN,8.05,4.62,5.11,34.09,10.34,20.44,4.02,NaN,6.46,7.39,17.21,12.96,6.51,13.65
2014-01-24,18.95,16.42,28.03,18.77,NaN,10.5,6.88,NaN,32.87,26.13,NaN,7.86,4.49,5.07,32.81,10.23,19.96,3.7,NaN,6.29,7.13,17.19,12.69,6.52,13.36
2014-01-27,19.02,16.35,27.45,18.35,NaN,10.5,6.81,NaN,32.3,26.23,NaN,7.71,4.41,5.11,32.5,10.13,19.76,3.59,NaN,6.18,7.06,17.02,12.13,6.55,13.18
