Date,ADS,AIR,ALV,BAS,BAYN,BEI,BMW,BNR,CBK,CON,DTG,DBK,DB1,DHL,DTE,EOAN,FME,FRE,HNR1,HEI,HEN,IFX,MBG,MRK,MTX,MUV2,PAH3,RHM,RWE,SAP,SIE,ENR,SHL,VOW3,SY1,ZAL,G1A,G24
2018-10-31,208,98.73,184.4,68.19,68.17,91.62,76.54,45.54,8.36,111.48,NaN,8.71,112.15,28.04,14.53,8.57,69.5,56.52,119.3,60.2,86.4,17.82,94.6,94.6,189.3,190.6,56.2,77.2,17.25,94.52,96.86,NaN,36.7,149.1,73.96,34.42,26.9,36.96
2018-11-01,204.1,96.71,184.6,68.17,69.76,91.6,76.9,46.62,8.45,111.41,NaN,9.02,111.15,28.13,14.46,8.62,69.02,56.54,119.2,60.26,86.85,18.48,95.24,95.24,187.9,188.2,57.88,77.96,17.42,93.56,96.61,NaN,37,151.2,74.32,34.7,26.62,36.32
2018-11-02,206.5,95.59,184.82,69.75,70.11,91.98,78.25,47.24,8.7,113.8,NaN,9.25,111.7,28.05,14.4,8.64,67.96,55.16,120.1,60.92,86.65,18.59,94.42,94.42,185,189.35,58.5,80.34,17.7,94.53,97.48,NaN,36.18,154.56,75.08,35.33,27.01,37.24
2018-11-05,207.4,95.19,184.82,69.6,70.57,91.72,77.34,46,8.6,109.74,NaN,9.18,110.8,27.88,14.47,8.75,68.46,54.5,120,59.98,86.65,17.9,94.7,94.7,179,189.7,58,77.64,17.81,93.88,97.5,NaN,37.1,155.9,74.76,34.65,26.81,36.56
2018-11-06,206.6,95.91,184.38,69.13,70.27,91.88,76.91,45.46,8.31,109.55,NaN,9.14,111.6,28.85,14.5,8.57,69.08,54.22,120.5,59.42,86.85,17.84,94.52,94.52,180.4,190.35,58.76,75.96,17.86,93.91,96.93,NaN,36.99,156.44,74.8,31.65,26.98,35.46
2018-11-07,199.6,96.26,185.54,69.79,71.87,90.5,74.5,45.12,8.45,109.85,NaN,9.24,112.1,28.93,14.72,8.74,75.32,56.3,122.1,60.84,87.55,17.82,95.72,95.72,182.5,190.55,58.1,75.9,18.43,94.86,97.5,NaN,38.1,155.62,73.48,31.48,26.76,37.48
2018-11-08,201.2,95.5,186.96,69.12,71.1,90.4,73.82,43.04,8.79,106.2,NaN,9.15,111,28.65,14.63,8.72,73.2,54.54,122.6,60.76,86.7,17.68,95.06,95.06,182.7,190.65,57.8,79.06,18.4,94.69,98.15,NaN,38.49,151.3,71.68,32.3,27.02,36.9
2018-11-09,203.4,94.47,190.94,68.75,70.66,91.74,73.26,42.98,8.67,104.79,NaN,8.92,111.2,28.59,14.71,8.74,70.98,52.9,124.5,60.36,86.7,18.1,94.9,94.9,182.5,192.65,56.1,79.6,18.49,95.02,96.86,NaN,38.7,146,72.72,31.3,26.58,36.54
2018-11-12,202.4,94.76,190.64,67.96,68.61,91.52,72.63,43.13,8.42,103.81,NaN,8.7,111.65,28.36,14.7,8.62,70.1,52.5,123.4,59.9,86.7,16.9,93.54,93.54,185.3,191.6,56.66,75.24,18.47,90.34,95.06,NaN,37.99,146.12,72.3,30.45,26.46,36.16
2018-11-13,206.2,96.74,193.78,69.8,66.7,92.44,73.79,43.58,8.5,105.17,NaN,8.8,111.8,28.63,14.87,8.71,70.62,52.3,125.4,61.08,87.4,17.5,93.68,93.68,188.7,194,56,77.26,18.65,92.3,96.44,NaN,38.05,148.04,72.68,30.49,26.69,36.58
2018-11-14,205,95.62,190.2,69.25,64.5,91.94,74.47,43.01,8.36,104.64,NaN,8.65,110.95,28.46,14.91,8.97,70.82,53.34,124.9,61.08,88.4,17.67,97.6,97.6,187.2,192.8,58.52,79.58,18.76,91.76,94.96,NaN,38.44,148.86,71.94,31.4,26.09,35.46
2018-11-15,205.9,93.79,189.56,70,64.3,91.82,74.71,42.64,8.18,103.62,NaN,8.63,109.7,28.59,14.95,9.02,70.5,53.32,124.1,60.02,88.85,17.83,95.68,95.68,188.1,192.4,56.98,76.38,18.51,92,96.36,NaN,38.4,147.9,71.94,30.4,26,35.76
2018-11-16,202,92.88,189.4,69.61,62.67,92.6,74.23,42.96,8.08,103.39,NaN,8.61,114.4,28.44,15.09,9.15,70.78,53.52,123.1,60.2,89.9,17.19,97.76,97.76,184,191.8,56.2,76.3,19.11,91.32,95.95,NaN,38.12,144.4,72.36,28.99,26.3,36.18
2018-11-19,200.2,92.42,188,69.11,62.12,91.8,74.29,42.5,8.14,103.12,NaN,8.53,111.25,28.2,15.14,9.21,68.94,51.28,122,59.84,90.05,17.1,97.02,97.02,180.8,190.3,57.02,76.22,19.26,88.9,94.47,NaN,36.97,146.7,72.32,27.19,25.95,36.18
2018-11-20,199.15,91.01,184.78,66.48,61.44,92.96,73.8,41.18,7.87,103.77,NaN,8.17,111.9,28,15.13,9.24,66.5,49.76,121.1,58.64,89.7,16.95,96.8,96.8,177.7,190.2,56,74.66,19.21,88.2,94.18,NaN,36.02,145.88,70,27.48,26.19,35
2018-11-21,204.1,93.18,186.5,67.37,62.85,93.8,74.43,41.25,7.99,106.89,NaN,8.35,113.6,27.87,15.29,9.2,68.26,49.43,122.2,59.38,90.1,17.66,97.5,97.5,177.6,191.55,57.62,77.2,19.18,89.59,95.76,NaN,36.81,152.22,69.8,27.99,26.95,34.72
2018-11-22,201.9,92.19,183.22,66.01,62.47,92.96,73.73,40.75,7.89,105.52,NaN,8.23,114.5,27.57,15.13,9.02,69.3,49,120.5,58.98,90.35,17.6,96.3,96.3,178.2,190.05,57.16,78.98,19.24,88.56,94.96,NaN,36.8,151.74,70.3,27.82,24.02,35.26
2018-11-23,200.6,92.47,184.12,65.57,62.83,92.74,73.38,40.46,7.78,105.71,NaN,8.18,114.35,27.86,15.21,9.04,69.62,49.11,121.1,58.82,89.95,17.66,97.64,97.64,179,190.3,58.08,79.04,18.79,89.29,95.08,NaN,37.46,150.2,69.96,28.7,23.4,35.04
2018-11-26,199.15,93.62,189.18,66.43,64.48,93.52,74.76,40.9,8.04,108.82,NaN,8.55,113,28.5,15.3,9.13,69.4,48.95,122.8,60.04,92.65,18.19,97.16,97.16,179.1,193.65,58.32,84.1,19.36,90.19,97.14,NaN,37.34,153.7,69.6,28.79,23.78,35.34
2018-11-27,199.45,93.99,190.06,65.23,64.09,93.72,73.76,40.89,7.92,104.95,NaN,8.67,113.15,28.62,15.47,9.22,71.7,49.7,123.8,59.64,92.1,18.16,97.32,97.32,176.7,195.2,56.96,79.66,19.43,90.33,96.86,NaN,37.42,147.5,69.36,28.75,23.66,36.28
2018-11-28,199.7,93.48,190.18,65.65,64.68,93.94,74.25,40.55,7.89,101.79,NaN,8.65,113,28.67,15.41,9.13,72.78,51.6,123.4,59.86,91.2,18.2,97.58,97.58,174,193.8,57.7,79.04,19.39,91.9,97.62,NaN,37.83,150.4,70,28.84,23.21,36.02
2018-11-29,197.85,95.15,189.4,65.18,63.69,93.7,72.75,40.51,7.88,101.18,NaN,8.28,111.4,28.51,15.38,9.02,72.56,51.7,123.6,59.6,91.25,18.4,97.3,97.3,176,192.45,56.9,82.58,19.02,91.49,97.05,NaN,38.74,150.5,71.24,28.77,23.68,36.76
2018-11-30,195.2,95.02,186.18,64.41,64.9,94.78,72.31,41,7.62,100.84,NaN,8.09,112.75,28.25,15.45,9.04,71.8,50.4,122.6,58.78,90.1,18.48,97.28,97.28,184,191.9,56.08,81.86,19.06,91.59,96.99,NaN,38.33,149.6,71.06,27.4,23.24,36.4
2018-12-03,196.95,96.09,189.72,65.48,66.65,93.56,75.89,41.75,7.71,103.77,NaN,8.29,115,28.78,15.46,9.01,73.64,51.22,124.3,59.8,91.65,19.3,99.5,99.5,187.9,194.3,58.3,87.82,19.28,92.55,98.87,NaN,38.6,153.28,72.38,27.69,24.37,37.78
2018-12-04,194.8,92.65,186.5,63.11,64.7,94.38,73.74,40,7.4,97.95,NaN,8,114.95,27.76,15.3,8.97,72.78,50.08,122.2,56.66,89.9,18.35,98,98,178.1,193.5,55.3,82.4,19.09,91.3,96.18,NaN,38.01,145.98,71.42,26.98,22.98,36.44
2018-12-05,196.55,92.44,184.94,63.5,65.75,94.5,74.27,40.09,7.33,98.56,NaN,8.05,114,27.56,15.29,8.99,72.48,50.34,121.9,57.46,90.9,18.34,97.62,97.62,177.8,191.7,55.56,83,19.41,90.39,95.74,NaN,38.43,148.8,72.64,26.5,23.35,37.2
2018-12-06,193.95,89.63,177,61.6,62.89,92.7,72.07,38.67,6.99,95.75,NaN,7.8,111.05,26.52,15.07,8.89,68.32,47.99,117.2,55.28,87.3,17.95,94.68,94.68,168,187.35,54,78.4,18.86,88.6,93.12,NaN,37.88,144,70.18,25.73,22.78,36.42
2018-12-07,194.45,88.89,175.24,58.9,63.37,94.02,71.8,38.27,6.84,94.72,NaN,7.69,111.2,26.05,15.04,8.85,62.48,39.26,118.5,55.7,89.55,17.64,95.92,95.92,171.5,187.45,53.52,77.86,18.89,88.85,92.57,NaN,38.1,143,71.76,25.68,22.29,37.48
2018-12-10,194.6,87.79,175.64,59.1,61.7,93,70.55,38,6.7,92.82,NaN,7.38,110.55,25.62,14.98,8.74,62.34,40.36,117.6,53.94,88.4,17.84,95.96,95.96,163.5,186,52.56,74.72,18.47,89.73,92.57,NaN,37.81,142,69.26,25.56,22.18,36.04
2018-12-11,197.55,88.55,173.8,58.91,62.7,93.82,70.96,37.8,6.58,94.91,NaN,7.37,110.9,25.27,15.05,8.89,62.1,39.7,117.9,54.9,89.6,17.82,96.72,96.72,162.2,188.2,54.2,75.24,18.67,89.62,92.86,NaN,38.03,145.8,69.1,26.23,22.77,36.32
2018-12-12,199.45,91.41,178,60.02,64.5,94.58,72.97,37.46,6.98,96.74,NaN,8.02,109.9,25.32,15.27,9.14,62.88,42.51,119.1,55.26,90.85,18.05,97.04,97.04,169.6,187.6,56.9,79.48,19.28,91.38,94.29,NaN,38.53,151,68.34,25.46,22.37,36.2
2018-12-13,199.7,90,176.16,60.49,64.4,94.56,74.07,38.23,6.87,95.48,NaN,7.79,107.85,25.41,15.04,9.2,61.18,41.44,117.7,54.3,90.55,17.82,96.28,96.28,170,187.9,56.86,79.92,19.44,90.71,95.17,NaN,38.46,149.62,68.1,25.42,22.7,36.06
2018-12-14,195.8,88.52,176.74,60.2,63.4,93.5,73.76,37.13,6.65,93.05,NaN,7.87,106.45,24.95,15.13,9.18,60.28,41.89,117.8,54.7,88.95,17.52,97.06,97.06,167.3,188.6,56.1,77.96,19.52,89.6,94.77,NaN,37.63,147.8,66.46,25.52,21.04,39.98
2018-12-17,186.3,86.81,174.88,58.9,63.85,92.2,74.11,37.6,6.37,93.35,NaN,7.62,104.9,24.71,15.15,8.94,59.22,42,116.8,53.8,85.95,17.45,96.02,96.02,166.6,186.8,55.82,78.5,19.32,88.48,94.28,NaN,36.74,145.5,65.48,22.12,21.27,40.22
2018-12-18,188.3,88.81,175.6,59.87,63.82,91.76,73.73,37.8,6.35,94.65,NaN,7.65,102.75,25.42,15.15,8.92,59.36,41.22,116.9,54.68,86.35,17.7,94.5,94.5,168.2,188.65,55.3,78.82,19.11,88.06,95.1,NaN,37.2,147,65.18,23.83,21.86,39.88
2018-12-19,188.2,87.43,176.1,60.6,61.78,92.86,73.84,37.62,6.24,93.47,NaN,7.59,105.45,24.3,15.38,8.99,58.82,42.77,117.5,54.56,85.8,17.52,93.44,93.44,166.6,189.9,55.5,78.24,19.36,88.79,94.62,NaN,37.02,147.58,66.52,24.73,22.11,42.02
2018-12-20,182.25,83.46,174.88,59.3,60.95,93.6,71.34,37.74,5.81,93.35,NaN,7.01,104.6,23.64,15.06,8.8,57.8,41.3,115.8,52.9,85.5,16.6,93.26,93.26,159.2,188.9,53.54,76.04,19.02,86.5,93.05,NaN,36.6,143.1,65.88,22.75,21.55,41.68
2018-12-21,184.45,82.35,174.56,60.5,60.8,92.8,71.57,37.55,5.83,92.75,NaN,7.02,105.6,24,14.96,8.87,56.56,42.4,116.1,53.58,84.75,16.94,93.18,93.18,157.7,188.75,54.28,77.38,18.91,86.2,92.57,NaN,36.39,142.8,66.02,22.5,22.41,41.12
2018-12-27,180.25,81.56,171.1,59.52,59.01,89.96,69.34,37.48,5.58,91,NaN,6.7,102.7,23.56,14.57,8.5,56.26,41.73,113,52.72,84.1,16.68,88.86,88.86,158.1,185.6,51.46,77.3,18.41,84.85,90.21,NaN,35.59,137.08,64.48,22.98,22.37,39.52
2018-12-28,183.2,83.52,175.74,60.35,60.75,91.2,70.57,37.67,5.76,91.22,NaN,6.98,104.9,23.86,14.8,8.6,56.3,42.22,116.6,53.14,85.95,17.45,90.28,90.28,158,190,51.6,77.5,18.78,87.19,92.6,NaN,36.53,139.36,65.06,22.46,22.59,39.64
2019-01-02,184.4,84.01,175.44,61.19,61.61,91.94,70.19,38.43,5.81,92.48,NaN,7.2,105.9,24,14.86,8.94,57.32,43.34,116,53.14,85.55,17.41,90.28,90.28,158.9,189.25,51.5,80.4,19.31,87.46,93.28,NaN,36.87,136.62,64.6,23.15,22.51,41.48
2019-01-03,184.5,81.74,173.68,60.18,61.1,91.1,69.4,36.53,5.86,92.59,NaN,7.14,104.95,23.62,14.98,8.99,55,41.44,117.2,52.8,84.65,16.61,89.1,89.1,156.6,187.7,50.7,77.2,19.59,84.17,90.8,NaN,35.83,135.1,64.48,24.35,22.01,40.38
2019-01-04,191,86.13,177.54,63.58,65.05,92.4,71.91,38.53,6.18,96.01,NaN,7.43,107.1,24.5,15.11,9.06,59.16,44.19,119,55.24,85.8,17.29,89.52,89.52,158.2,190.2,53.18,80.64,19.95,86.79,93.99,NaN,36.61,140.36,66.46,24.67,22.64,40.4
2019-01-07,190.35,84.41,176.36,63.13,64.35,91.76,72.62,38.26,6.21,96.32,NaN,7.59,107.05,24.66,15.1,8.97,59.14,44.01,117.9,55.3,85.4,17.93,89.3,89.3,159.7,188.85,52.9,81.52,19.94,87.27,93,NaN,36.35,141.02,66.8,26.25,22.88,38.8
2019-01-08,194.9,87.25,176.84,63.49,65.51,90.38,72.31,39.43,6.33,98.03,NaN,7.65,107.85,24.95,14.87,9.05,58.18,43.13,119,55.68,86.3,17.88,90.16,90.16,165.2,186.6,54.34,83.3,20.06,88.64,93.65,NaN,35.31,143.38,66.44,26.87,23.12,40.28
2019-01-09,194.05,90,177.38,63.75,65.72,90,72.85,40.37,6.22,100.65,NaN,7.43,108.15,25.25,14.75,8.93,60.42,43.58,119.6,56.38,88,18.25,90.96,90.96,169.3,188.1,55.38,84.4,19.98,89.15,93.53,NaN,35.01,146.62,68.7,27.2,23.83,39.8
2019-01-10,195.55,89.57,177.9,63.72,66.2,91.2,72.43,39.96,6.26,98.03,NaN,7.45,107.95,25.07,14.75,9.03,59.38,43.98,122.1,56.66,88.15,17.89,90.74,90.74,167.1,189.35,54.86,83.5,20.22,89.28,93.73,NaN,35.02,145.76,69.86,27.46,23.96,40.08
2019-01-11,196.95,88.47,178.68,63.2,65.54,90.44,71.81,40.25,6.36,95.79,NaN,7.45,108.65,24.98,14.73,9.05,59.1,43.14,122.8,56.62,88.25,18.16,90.76,90.76,171.1,192,55.2,82.44,20.15,88.86,92.59,NaN,34.58,142.54,70.1,26.96,24.21,39.44
2019-01-14,197.75,89.8,179.18,62.95,65.15,88.72,71.55,40.28,6.26,98.75,NaN,7.49,108.05,25.07,14.73,9.08,59.14,43.54,122,55,87.6,18,90.42,90.42,170.4,191.85,55.04,82.82,19.88,88.48,92.71,NaN,34.88,144.68,69.5,26.36,23.66,38.92
2019-01-15,199.2,92.38,179.18,63.15,65.34,88.7,71.72,39.86,6.23,99.17,NaN,7.47,109.05,24.65,14.7,9.06,60.1,42.8,123,57.86,88.2,18.28,90.78,90.78,178.2,191,55.54,83.78,20,89.89,93.31,NaN,34.95,145.1,70.66,26.31,23.16,38.86
2019-01-16,197.7,92.52,180.1,63.03,65.08,89,71.58,40.06,6.64,98.98,NaN,8.14,111.55,25.03,14.72,9.01,60.86,43.13,123.3,58.68,86.15,18.18,90.48,90.48,178.5,191.95,55.32,83.54,19.75,89.69,92.52,NaN,34.67,144.52,70.52,26.02,22.87,38.58
2019-01-17,199.4,91.89,180.34,63.19,64.32,88.6,71.16,39.54,6.43,97.34,NaN,7.82,112.75,25.17,14.6,9.06,61.1,42.68,123.7,58.9,87.15,17.9,90.5,90.5,178.5,190.45,55.26,83.28,19.88,90.84,93.08,NaN,34.88,143.16,71.12,26.24,23.96,39.06
2019-01-18,204.2,93.7,184.1,65.97,67.02,88.18,73.34,41.53,6.72,102.59,NaN,7.97,114.7,25.85,14.87,9.16,62.24,44,124.7,60.48,87.25,18.51,90.52,90.52,181.5,194.7,56.2,84.68,20.29,93.04,95.46,NaN,35.31,145.3,72.62,26.55,24.48,40.04
2019-01-21,205.8,94.7,184.82,65.63,66.14,88.28,73.18,43.14,6.71,101.64,NaN,8,114.45,25.66,14.54,9.05,61.76,43.3,125.8,60.22,81.1,18.52,90.2,90.2,182.1,195,55.34,85.28,19.68,92.09,95.42,NaN,35.09,145.24,73.96,27.13,24.41,41.2
2019-01-22,205,94.24,182.4,64.03,65.66,86.88,72.86,41.85,6.64,100.35,NaN,7.83,113.3,25.61,14.49,9.07,61.64,42.95,126.6,60.26,80.4,18.05,89.94,89.94,181.1,194.6,54.66,84.62,19.66,90.89,93.94,NaN,35.42,143,73.42,27.92,24,40.24
2019-01-23,206.3,93.6,183.62,63.3,66.12,87.02,72.13,42.3,6.83,100.88,NaN,7.93,114.55,25.85,14.46,9.17,61.68,43.21,128,60.08,80.45,18,91.12,91.12,185.4,195,54.34,87.06,20.58,91.31,93.68,NaN,36.05,142.68,73.36,28.5,24,40.28
2019-01-24,202.5,96.08,185.04,63.63,66,86.12,72.87,42.18,6.84,104.3,NaN,7.82,114.55,25.85,14.22,9.38,61.8,44.32,128.5,60.72,78.65,19.3,90,90,186.9,196.8,55.98,90,21.39,92.7,94.01,NaN,35.77,144.96,73.18,28.92,24.33,39.96
2019-01-25,203.9,95.95,185.68,65.05,68.07,85.8,74.41,41.75,6.96,106.51,NaN,8.13,115.05,26.37,14.11,9.44,63.42,45.18,128.3,61.5,78.8,19.76,93.18,93.18,189.3,196.3,57.72,90.6,21.23,93.08,95.17,NaN,36.4,150.64,72.5,29.93,24.74,40.38
2019-01-28,202.8,95.37,184.54,64.69,67.01,85.78,74.19,41.39,6.79,106.47,NaN,8.07,115.65,26.31,14.23,9.39,62.86,44.73,127,60.4,78.2,19.4,91.32,91.32,188.1,196.05,57.5,90.5,21.22,93.62,94.85,NaN,35.1,148.7,70.84,28.16,24.54,40.66
2019-01-29,204.9,96.65,185.72,65.41,66.32,86.68,73.96,41.65,6.71,104.64,NaN,8.12,116.4,26.18,14.29,9.64,62.8,44.39,128.6,61.08,79,19.4,91.76,91.76,191.5,196.9,56.4,90.86,21.69,90.24,95.64,NaN,34.3,148.34,70.62,26.37,24.41,40.98
2019-01-30,205.9,99.01,185,65.72,65.84,87.44,73.43,41.86,6.74,104.95,NaN,8.06,116.2,25.74,14.25,9.57,63.76,45.75,127,60.88,79.55,19.52,91.5,91.5,192,195.6,56.8,92,21.47,89.18,94.74,NaN,34.1,147.22,73.38,26.12,24.48,40.48
2019-01-31,207.4,99.21,185.08,64.1,66.73,87.9,73.72,41.3,6.3,104.91,NaN,7.76,116.3,25.9,14.11,9.67,64.44,45.5,125.9,60.38,78.95,19.45,91.14,91.14,188.4,195,56.3,91.2,21.62,90.4,91.14,NaN,34.62,148.56,73.12,26.85,23.91,40.74
2019-02-01,199.4,100.3,185.86,64.51,66.67,87.8,73.95,41.15,6.31,102.86,NaN,7.78,115.35,25.72,14.23,9.67,63.76,46.01,127.5,61.2,80.6,19.54,91.8,91.8,188.4,196.75,56.94,90.84,21.59,90.64,90.58,NaN,33.88,148.64,73.86,27.58,24.22,41.12
2019-02-04,196.45,101.64,185.32,64.91,67.75,88.24,73.14,41.66,6.22,101.53,NaN,7.68,115.95,25.69,14.16,9.56,64,45.9,127.6,61.28,80.75,19.4,93.96,93.96,188.6,197.1,56.96,90.68,21.57,91.06,90.12,NaN,34.05,147.3,74.1,27.04,24.22,41.54
2019-02-05,202.7,101.82,187.26,66.24,69.3,89.98,73.87,42.98,6.4,104.03,NaN,7.79,116.1,26.1,14.46,9.73,66.7,47.17,126.8,61.8,82.5,19.1,96.76,96.76,192.4,197.6,57,91.14,21.62,92.79,91.23,NaN,35.45,149.7,75.16,27.41,24.05,41.62
2019-02-06,201.6,102,187.46,65.71,69.24,90,73.54,42.8,6.5,104.49,NaN,7.9,115.75,26.24,14.36,9.64,66.58,47.06,127,61.72,81.3,19.83,96.52,96.52,190.8,199.75,58.22,92.5,21.44,92.99,90.57,NaN,35.35,148.68,75.82,27.22,23.82,41.62
2019-02-07,199.5,99.68,185.3,63.7,68.1,89.26,71.32,42.33,6.15,100.99,NaN,7.41,114.45,25.59,14.22,9.47,66.56,46.05,127,59.14,80.2,19.39,95.28,95.28,188.3,198.5,55.7,90.38,21.41,90.8,88.17,NaN,35.03,143.2,71.42,25.61,19.86,40.64
2019-02-08,197.9,100.08,183.48,63.09,66.2,88.76,69.68,40.43,6.12,97.95,NaN,7.23,112.8,25.42,14.17,9.48,65.54,45.4,126.3,58.32,79.45,19.02,95.46,95.46,186,198.75,53.92,89.78,21.64,91.93,86.69,NaN,33.83,140.34,74.94,25.54,19.57,40.44
2019-02-11,199.5,102.08,184.7,63.46,66.94,89.88,69.61,41.48,6.38,100.35,NaN,7.38,113.85,25.94,14.17,9.54,65.7,45.75,127.5,58.82,80.55,19.24,94.44,94.44,189.7,199.7,54.4,89.94,21.96,92.48,87.64,NaN,34.69,141,76.62,26.11,19.91,41.04
2019-02-12,201.3,102.68,185.74,65.04,67.64,91.3,69.86,41.4,6.45,101.75,NaN,7.53,113.55,26.13,14.17,9.65,67.06,47.48,128.6,59.54,80.65,19.64,95.1,95.1,190.5,202,55.6,91.7,22.37,92.54,87.55,NaN,34.85,144.6,76.5,26.74,19.88,40.76
2019-02-13,199.45,104.46,186.28,65.21,68.14,91.38,70.49,42.5,6.29,104.07,NaN,7.57,114.8,26.28,14.2,9.61,67.62,46.93,128.2,60.14,80.3,19.93,95.62,95.62,192.3,201.1,55.66,92.5,22.12,93.44,87.5,NaN,35.27,144.1,77.58,25.7,20.27,41.22
2019-02-14,197.6,107.8,186.32,65.01,66.2,91.42,69.63,42.88,6.38,101.94,NaN,7.44,110.85,26.17,14.16,9.66,67.8,46.99,128.8,60.14,81,19.92,96.94,96.94,193.3,200.5,54.72,92.52,22.57,93.75,87.85,NaN,35.01,142.4,78.02,25.72,20.34,41.18
2019-02-15,199.25,110.84,189.68,66.15,67.98,91,70.77,42.49,6.65,105.14,NaN,7.74,111.2,26.66,14.23,9.66,68.58,47.12,129.3,62.06,80.8,19.95,96.88,96.88,195.7,203.6,56.82,92.4,22.39,94.04,89.37,NaN,35.8,144.4,77.2,25.84,20.66,46.06
2019-02-18,199,111,189.82,66.37,68.36,NaN,70.69,43.65,6.74,105.29,NaN,7.77,112,26.18,14.4,9.64,68.56,47.52,128.6,62.4,82.4,19.9,96.92,96.92,197.2,204.3,NaN,93.42,22.31,94.11,88.85,NaN,35.4,142.36,77.02,NaN,21.05,46.36
2019-02-19,202.1,111.12,190.74,65.94,67.94,91.26,71.14,44,6.63,105.48,NaN,7.57,110.8,26.5,14.5,9.7,67.38,46.83,130.1,64.9,81.15,19.83,96.64,96.64,196.2,204.8,55.16,92.98,22.36,94.21,88.78,NaN,35.74,142.86,77.3,26.37,20.97,46.12
2019-02-20,202.5,110.8,192.22,66.49,68.47,91.42,72.56,43.3,6.68,110.61,NaN,7.69,110.85,26.75,14.57,9.66,70.68,49.42,130.7,65.4,83.45,19.7,97.26,97.26,188.3,206.5,57.06,94.52,22.38,94.62,89.89,NaN,36.2,147.48,77.22,26.84,20.97,45.86
2019-02-21,203.3,112,193.56,65.9,68.15,92.12,73.02,43.99,6.64,109.32,NaN,7.65,111.1,26.94,14.67,9.67,70.6,50.3,131.4,64.86,83.3,19.72,95.8,95.8,193.9,206.1,57.08,93.58,22.06,94.95,89.25,NaN,36.32,146.22,77,26.5,21.05,46.06
2019-02-22,203.5,113.24,194.12,65.32,67.25,91.52,73.31,44.41,6.64,108.98,NaN,7.63,112.4,26.82,14.69,9.7,70.28,48.96,130.4,64.9,83.1,19.63,96,96,195,206.6,57,93.84,21.97,95.48,90.7,NaN,36.06,146.82,77,26.25,20.93,46
2019-02-25,209.9,113.4,194,65,66.96,90.94,73.81,43.91,6.74,111.29,NaN,7.77,112.3,26.56,14.62,9.72,70.5,49.18,130.8,64.9,83.5,20.05,95.54,95.54,195.4,208.6,58.98,96.14,21.87,94.64,91.7,NaN,36.49,150.7,77.4,27.18,21.18,46.1
2019-02-26,213.8,112.92,195,67.61,66.79,87.96,74.15,43.95,6.82,110.12,NaN,7.8,112.15,27.11,14.51,9.82,68.6,48.5,130.8,64.76,83.35,19.86,95.06,95.06,193.6,208.7,58.66,94.48,21.96,94.41,93.09,NaN,36.07,150.5,77.32,26.56,21.14,46.14
2019-02-27,213,113.66,194.6,67.44,69.68,82.1,74.25,43.89,7.08,109.58,NaN,8.04,110,27.08,14.5,9.73,68.26,48.23,130.4,64.66,82.25,19.56,91.3,91.3,192.6,206.3,58.72,93.92,21.45,94.08,91.67,NaN,35.62,151.36,78.08,26.27,21.25,46.1
2019-02-28,213.7,113.5,195,67.14,70.34,81.9,74.39,43.29,7.24,109.77,NaN,8.14,110.8,27.3,14.51,9.67,69,49.44,130.8,64.6,81.5,19.31,90.98,90.98,191.1,206.8,58.54,94.24,21.37,94.05,91.18,NaN,35.77,150.6,78.08,32.5,20.82,46.1
2019-03-01,216.5,114.18,197.66,68.02,71.62,83.16,74.81,44.28,7.36,111.48,NaN,8.22,112.65,27.4,14.59,9.73,68.94,49.1,131.5,65.4,83.3,19.67,92.48,92.48,190.4,208.2,60.06,102.65,21.61,94.93,91.88,NaN,36.01,153.82,78.08,32.8,21.73,46.32
2019-03-04,216.1,113.4,196.58,68.15,72.27,83.7,74.56,44.55,7.15,111.26,NaN,8.09,111.9,27.47,14.6,9.65,67.18,48.5,131.8,65,84.1,19.77,93.06,93.06,192,208.4,59.78,101,21.4,94.58,92.25,NaN,36.57,153.46,78.9,32.02,21.84,45.84
2019-03-05,216.8,113.04,197.94,68.3,72.77,85.1,75.17,44.59,7.12,110.72,NaN,8.12,111.75,27.5,14.73,9.62,68.78,48.55,130.1,65.22,83.05,19.91,93.44,93.44,191.2,209.5,59.96,101.3,21.55,95.3,91.8,NaN,36.92,154.1,78.72,32.18,21.63,46.08
2019-03-06,217.2,113.84,198.32,68.2,72.35,84.9,74.42,46.17,7.08,109.47,NaN,8.13,112.3,27.13,14.72,9.6,67.3,48.29,130.8,64.84,83.15,19.74,93.22,93.22,193.4,209.2,59.3,102.5,21.24,95.3,92.16,NaN,36.4,152.08,78.08,34.12,21.45,46.14
2019-03-07,215.7,112.3,196.96,67.3,70.55,86.22,73.03,45.48,6.75,107.61,NaN,7.78,112.4,27.47,14.91,9.66,67.02,47.94,129.3,64.4,83.6,19.17,93.26,93.26,191.3,208.9,58.64,99.54,21.64,95.13,91.39,NaN,36.66,149.58,78.52,33.86,21.08,46.12
2019-03-08,210.6,111.66,196.12,66.64,69.62,85.7,72.26,44.83,6.6,105.44,NaN,7.69,113.7,27.7,14.91,9.69,66.52,47.02,127.6,63.32,83,19.01,95.18,95.18,187.3,208.6,56.46,97.56,21.65,95.67,90.03,NaN,36.72,147.84,78.16,32.64,20.66,46.02
