Date,AC,AI,AIR,MT,CS,BNP,EN,BVI,CAP,CA,ACA,BN,DSY,EDEN,ENGI,EL,ERF,RMS,KER,OR,LR,MC,ML,ORA,RI,PUB,RNO,SAF,SGO,SAN,SU,GLE,STLAP,STMPA,TEP,HO,TTE,URW,VIE,DG
2009-01-16,20.83,29.43,12.72,41.44,12.86,28.19,28.53,7.82,25.45,22.93,8.29,39.86,2.94,NaN,30.97,32.1,3.68,84.47,42.56,53.81,13,40.76,19.05,19.05,49.36,17.36,16.61,9.42,NaN,48.67,23.31,30.14,NaN,4.29,20.57,32.47,37.01,101.05,18.38,28.79
2009-01-19,20.3,29.23,12.87,39.65,12.2,26.58,27.93,7.89,25.56,22.9,7.75,40.17,2.95,NaN,31.9,32.25,3.61,83.35,39.05,54.71,12.96,40,19.23,19.23,48.72,17.3,16.41,9.17,NaN,48.82,23.75,27.05,NaN,4.34,20.04,32.78,37.1,100.37,16.57,28.49
2009-01-20,19.52,29.01,13.29,39.74,11.81,23.04,27.1,7.57,24.84,22.79,7.21,40,2.8,NaN,31.43,30.41,3.52,82.2,38.67,53.45,12.26,40.74,19.29,19.29,48.85,16.95,14.97,9.35,NaN,48.67,22.95,23.36,NaN,4.23,19.99,32.78,36.9,97.85,15.73,27.86
2009-01-21,19.69,28.45,13.29,40.49,12.22,23.27,26.52,7.66,25.77,22.77,7.55,39.26,2.93,NaN,30.48,30.37,3.42,79.3,38.35,53.96,12.73,41.51,19.01,19.01,48.67,17.11,15.37,9.1,NaN,47.16,22.31,25.76,NaN,4.25,20.04,32.37,36.12,94.74,15.61,27.79
2009-01-22,19.95,28.03,12.89,39.64,11.94,22.55,26.06,7.81,25.59,23.01,7.62,38.48,2.89,NaN,30.08,30.03,3.5,78.72,37.73,51.97,12.36,41.92,18.95,18.95,47.2,17.33,14.25,9.16,NaN,46.56,21.82,27.49,NaN,4.08,20.57,32,35.37,95.5,15.87,27.87
2009-01-23,19.55,27.4,12.6,38.38,11.14,20.78,25.75,7.85,24.56,23.03,7.58,38.88,2.86,NaN,31.08,30,3.21,75.05,37.41,50.96,12.1,41.07,19.1,19.1,46.71,17.07,14.1,9.12,NaN,47.19,20.86,25.83,NaN,4.02,20.48,32.53,36.07,93.29,16.2,27.05
2009-01-26,19.8,27.98,13.13,41.77,12.23,24.3,27.33,7.88,25.04,23.22,8.82,39.32,2.9,NaN,31.37,30.01,3.25,78.8,39.17,52.75,12.17,43.94,18.75,18.75,48.65,17.99,14.48,9.64,NaN,46.3,21.25,28.68,NaN,4.17,20.9,33.13,38.21,101.89,16.73,27.58
2009-01-27,20.18,27.25,13.09,43.02,11.96,24.26,27,7.84,25.56,22.97,9.1,39.8,2.9,NaN,31.37,30.2,3.52,78.23,38.47,52.25,12.42,43.35,18.5,18.5,48.73,18.04,14.43,9.11,NaN,45.05,22.24,28.86,NaN,4.29,21.32,33.27,38.85,97.68,17.16,26.85
2009-01-28,21.22,28.12,13.83,46.95,13.21,29.3,27.82,7.95,27.55,23.67,10.06,39.5,2.97,NaN,31.89,30.4,3.6,78.33,41.96,53.75,13.05,45.61,18.73,18.73,49.82,18.95,16.24,10,NaN,43.66,24.81,32.59,NaN,4.19,21.65,34.06,39.79,102.22,17.84,27.89
2009-01-29,20.73,28.14,13.25,43.56,12.9,28.67,27.17,7.9,26.62,23.31,9.92,38.42,2.94,NaN,30.84,29.54,3.56,77.75,40.78,52.55,13.17,42.88,18.1,18.1,48.87,18.41,14.85,9.65,NaN,43.37,24.5,31.51,NaN,4.04,21.24,34.26,39.46,105.1,17.66,27.55
2009-01-30,20.76,27.51,13.71,41.17,11.94,29.16,26.76,7.76,27.05,23.4,9.54,37.97,2.96,NaN,30.07,29.88,3.55,77.16,39.63,52.1,13.2,42.81,17.56,17.56,49.24,18.38,15.16,9.79,NaN,43.85,24.88,31.23,NaN,4.06,21.47,34.76,39.17,105.21,17.02,26.84
2009-02-02,20.52,27.01,13.91,41.2,11.63,26.62,26.19,7.62,26.27,23.12,8.92,37.6,2.85,NaN,30.14,29.14,3.42,76.49,38.74,52.62,12.8,42,17.8,17.8,48,18.25,14.54,9.59,NaN,44.17,24.22,29.38,NaN,3.96,20.65,34.08,39,101.85,16.57,26.58
2009-02-03,20.86,27.35,13.58,42.35,11.92,25.96,27,7.63,26.75,23.4,9.26,37.78,2.94,NaN,31.36,29.19,3.5,75.81,39.19,53.37,13.28,42.33,18.55,18.55,48.67,18.18,14.86,9.95,NaN,45.01,25.55,29.63,NaN,4.06,21.57,33.59,39.57,104.3,17.14,26.49
2009-02-04,21.68,28.67,13.83,46.65,12.62,26.91,28.78,7.77,27.95,24.13,9.53,37.97,3.01,NaN,31.83,29.26,3.44,74.85,40.88,53.91,13.66,45.07,18.42,18.42,48.8,18.57,15.68,9.99,NaN,44.99,26.75,30.52,NaN,4.09,22,33.92,40.97,105.62,17.48,27.95
2009-02-05,21.75,28.74,13.71,48.21,12.66,26.92,28.44,7.59,28.69,24.2,9.2,37.08,3.02,NaN,32.13,30,3.56,73.34,41.31,53.8,14.05,44.4,18.58,18.58,46.4,18.9,15.38,9.89,NaN,45.45,26.9,28.79,NaN,4.13,22.25,34.24,40.77,103.33,17.61,28.24
2009-02-06,23.06,29.43,14.03,51.32,12.86,28.24,29.65,7.73,29.94,24.33,9.5,37.23,3.08,NaN,30.51,29.56,3.54,78.23,45.88,54.95,14.13,50.02,18.67,18.67,46.49,19,16.63,9.89,NaN,44.35,27.49,28.81,NaN,4.43,22.77,34.47,41.93,107.01,17.75,29.88
2009-02-09,23.11,29.71,14.38,51.38,13.38,28.59,30.2,7.68,29.12,24.84,9.4,38.38,3.14,NaN,29.62,29.68,3.45,79.23,46.22,55.76,14.33,49.98,18.4,18.4,46.9,19.45,17.82,9.96,NaN,44.44,27.76,28.34,NaN,4.46,23,33.58,41.9,113.31,18.38,30.53
2009-02-10,22.29,28.45,13.28,46.39,12.83,27.6,28.56,7.55,28.38,24.12,8.91,37.36,3.04,NaN,29.08,29.4,3.33,75.55,43.44,53.56,14.1,47.39,18.13,18.13,46.62,18.86,16.64,9.61,NaN,43.71,26.34,26.45,NaN,4.33,23.23,32.7,40.41,107.95,17.57,28.94
2009-02-11,22.3,28.91,13.54,46.9,11.9,27.02,29.17,7.93,28.29,23.99,8.75,35.85,3.06,NaN,28.95,29.66,3.25,78.39,43.86,53.51,14.3,48.82,18.21,18.21,47.97,20,16.24,10,NaN,47.23,26.76,26.73,NaN,4.28,23.3,33,40.09,109.64,17.98,29.33
2009-02-12,21.44,27.96,13.5,44.71,11.48,25.54,27.83,7.92,25.73,23.88,8.33,35.56,2.91,NaN,27.79,29.4,3.1,75.99,42.29,52.54,13.99,48.15,18.21,18.21,46.08,19.61,16.15,9.56,NaN,46.11,26.28,26.21,NaN,4.18,22.93,32.85,40.3,108.2,17.54,28.51
2009-02-13,21.66,29.03,13.56,46.75,11.63,25.69,28.46,8.06,24.86,24.25,8.22,36.36,2.89,NaN,27.58,29.8,3.05,75.9,42.54,53.45,14.11,48.59,18.21,18.21,48.85,19.85,16.33,9.57,NaN,46.72,26.52,25.17,NaN,4.39,22.73,32.97,40.9,111.6,17.6,29.26
2009-02-16,21.25,31.13,13.69,46.16,11.14,25.22,27.73,8.15,24.72,23.83,8.16,35.74,2.88,NaN,27.6,30.01,3.09,73.92,42.52,52.86,13.75,47.83,18.22,18.22,48.81,20.43,15.7,9.53,NaN,46.16,26.55,23.84,NaN,4.37,22.74,33.03,40.42,108.59,17.09,28.81
2009-02-17,20.61,29.66,13.23,42.79,10.88,23.32,25.95,8.06,24.69,23.6,7.82,35.27,2.88,NaN,27.83,29.19,3.04,71.97,41.03,53.17,13.36,47.39,17.64,17.64,47.72,19.8,14.56,9.28,NaN,45.79,26.03,21.56,NaN,4.3,22.33,32.81,39.01,103.23,16.81,27.65
2009-02-18,20.32,30.36,12.96,43.13,10.91,23.93,25.6,7.89,24.92,23.38,7.75,34.7,2.9,NaN,27.07,28.92,3.06,70.79,40.88,52.37,13.62,46.85,17.58,17.58,47.54,19.24,13.81,8.22,NaN,45.98,26.06,22.13,NaN,4.1,22.62,32.18,39.5,104.83,16.45,27.69
2009-02-19,20.29,30.27,13.15,28.84,9.92,23.81,24.81,7.82,24.46,23.99,8.02,35.33,2.86,NaN,26.9,28.57,2.99,71.64,43.82,52.36,12.97,47.29,17.52,17.52,48.8,19.6,13.5,8.26,NaN,45.55,27.25,22.9,NaN,3.97,22.42,32.39,39.43,105.38,16.16,28.09
2009-02-20,20.08,30.16,12.46,39.53,8.09,22.67,23.07,7.34,23.14,23.4,7.28,34.56,2.81,NaN,26.19,28.84,2.98,70.02,43.02,51.09,12.5,45.76,17.41,17.41,46.71,18.94,12.73,7.48,NaN,44.22,25.01,21.32,NaN,3.8,22.04,32.84,37.75,103.08,15.83,26.14
2009-02-23,20,29.04,11.9,37.37,7.92,22.49,22.74,7.3,22.59,23.18,7.16,34.42,2.76,NaN,25.89,28.53,2.98,68.99,43.69,50.33,12,45.25,17.52,17.52,44.84,18,11.35,7.18,NaN,44.7,25.21,21.78,NaN,3.58,21.42,31.57,38.06,101.13,15.18,25.94
2009-02-24,20.35,28.38,11.43,36.73,7.48,22.4,22.14,7.34,22.15,22.99,7.46,34.45,2.74,NaN,25.85,28.22,3.03,67.11,44.27,50.49,11.82,45.9,17.31,17.31,43.44,18.1,11.46,7.14,NaN,43.96,24.76,22.52,NaN,3.58,20.92,30.8,37.81,100,15.21,26.16
2009-02-25,19.08,28.15,11.42,37.23,7.2,23.57,22.1,7.57,23,23.11,7.46,35.03,2.78,NaN,24.87,27.9,3.16,67.2,46.74,50.71,11.94,46.25,17.05,17.05,43.5,18.12,11.29,7.08,NaN,43.45,25.27,22.84,NaN,3.57,20.66,30.49,37.97,97.07,14.85,25.64
2009-02-26,19.56,28.56,11.89,37.49,7.82,26.43,23.41,7.63,23.49,22.99,8.09,35.17,2.72,NaN,25.48,27.9,3.17,65.96,46.67,51.07,12.19,46.46,17.49,17.49,43.55,18.16,11.77,7.62,NaN,42.36,24.65,24.87,NaN,3.61,20.82,30.61,38.14,99.25,15.95,26.67
2009-02-27,19.05,28.05,11.66,35.93,7.17,25.26,22.8,7.59,22.97,23.39,7.79,35.71,2.76,NaN,25.29,27.4,3,65.67,47.5,51.32,11.93,45.38,17.81,17.81,43.52,18.49,11.53,8.09,NaN,40.69,23.9,23.65,NaN,3.5,22,32.06,37.48,100.24,16.54,25.75
2009-03-02,18.24,27,11.02,33.18,6.91,22.91,22.18,7.21,21.97,22.42,7.23,34.27,2.68,NaN,23.25,27.67,2.85,64.56,46.54,50.11,11.75,43.41,17.36,17.36,41.87,17.98,10.74,7.54,NaN,40.87,22.89,21.81,NaN,3.36,21.2,31.55,35.33,95.07,16.23,24.69
2009-03-03,18.46,27.28,10.69,33.51,6.71,22.74,22.22,7.03,22.03,22.06,7.09,33.43,2.66,NaN,22.82,27.4,2.66,63.67,45.5,49.25,12.02,44,17.42,17.42,41.46,18.32,10.57,7.24,NaN,40.85,22.86,21.01,NaN,3.34,21.65,30.58,34.55,95.28,15.6,24.86
2009-03-04,18.78,29.44,11.02,37.66,7.04,24.03,23.88,7.5,23.52,21.46,6.99,34.53,2.71,NaN,23.54,28.12,2.86,69.88,48.76,48.94,13,47.24,17.92,17.92,43.43,18.82,11.32,7.53,NaN,40.92,24.97,21.45,NaN,3.31,23.42,30.5,37.63,96.26,16.11,27.76
2009-03-05,17.46,28.24,10.38,34.45,6.4,22.33,22.28,6.78,23.3,20.73,6.62,33.88,2.6,NaN,24.2,26.83,3.3,71.19,47.96,47.36,12.13,45.76,17.2,17.2,43.4,18.97,10.59,7.18,NaN,41.08,23.33,20.14,NaN,3.13,22.81,29.2,35.57,91.68,15.38,26.69
2009-03-06,17.16,27.79,10.12,33.38,6.09,21.12,22.73,6.92,21.76,20,6.11,32.7,2.57,NaN,24.61,26.31,3.08,68.78,46.73,46.96,11.76,44.72,17.43,17.43,42.5,19.6,10.83,7.11,NaN,39.32,22.73,18.81,NaN,3.04,21.88,29.35,35.99,89.69,15.92,26.29
2009-03-09,17.24,28.29,10.35,33.34,5.75,21.45,22.5,6.89,21.78,20.44,6.19,32.75,2.58,NaN,24.76,26.57,3.14,66.38,46.18,47.55,11.72,43.21,16.93,16.93,41.88,19.07,10.62,6.99,NaN,40.08,21.94,18.01,NaN,3.05,21.65,29.14,35.97,86.88,15.27,25.54
2009-03-10,18.05,29.76,10.48,36.57,6.89,25.9,24.73,7.06,23.54,21.7,6.9,33.67,2.76,NaN,25.64,26.93,3.4,70.06,50.27,49.49,12.57,46.08,17.17,17.17,43.44,19.7,12.12,7.37,NaN,40.6,24.07,19.91,NaN,3.29,21.2,30.05,37.56,94,15.53,27.33
2009-03-11,18.55,29.92,9.95,37.18,7.43,26.64,25.45,6.92,23.27,21.55,6.96,33.51,2.78,NaN,25,26.65,3.34,70.99,50,50,13.33,48.22,16.93,16.93,44.02,19.63,13.15,7.29,NaN,39.58,23.94,20.44,NaN,3.38,21.51,29.42,37.67,96.16,14.88,28.39
2009-03-12,18.12,29.79,9.75,35.07,7.66,27.6,26.51,6.77,23.88,22.77,7.21,33.68,2.75,NaN,24.31,27.36,3.28,70.59,49.86,50.9,13.5,49.3,17.09,17.09,44.49,20.2,13.25,7.58,NaN,39.2,23.63,21.78,NaN,3.37,23.02,30.4,37.72,98.29,15.37,28.47
2009-03-13,18.36,29.56,9.78,34.7,7.48,28.43,26.1,6.74,24.27,22.76,7.35,34.07,2.78,NaN,24.4,27.4,3.29,69.19,48.93,51.18,12.85,48.39,17.65,17.65,43.63,19.82,13.08,7.41,NaN,39.92,23.67,22.15,NaN,3.34,22.91,29.3,37.88,98.79,15.22,28.07
2009-03-16,18.79,30.44,9.83,33.37,7.93,31.08,27.49,6.98,24.63,22.96,7.96,34.99,2.85,NaN,26.23,28.22,3.3,71.48,51.08,52.17,13.1,48.95,17.68,17.68,44.4,20.23,13.59,7.56,NaN,41.57,24.19,24.5,NaN,3.5,23.21,29.61,38.18,102.44,15.88,28.94
2009-03-17,18.36,29.35,9.8,29.44,7.99,30.81,27.63,7.04,25,23.23,8.1,33.95,2.84,NaN,25.58,28.42,3.29,69.44,50.78,51.52,13.06,47.69,17.73,17.73,42.65,20.22,14.15,7.11,NaN,41.53,24.69,25.45,NaN,3.44,23.01,29.4,37.83,100.68,16.42,28.8
2009-03-18,18.94,29.04,9.67,29.67,8.19,30.65,27,7.21,25.1,23.11,8.11,33.47,2.85,NaN,25.12,28.49,3.2,70.31,51.51,51.27,12.97,49.35,17.45,17.45,41.26,20.28,14.03,7.26,NaN,42.19,24.5,26.45,NaN,3.47,22.71,29.53,37.22,104.43,16.4,28.62
2009-03-19,19.49,29.62,9.35,32.45,9.23,31.47,27.57,7.15,25.19,22.7,8.57,31.76,2.86,NaN,25.14,28.04,3.18,73.01,52.29,50.24,12.72,48.97,17.33,17.33,39.64,20.5,14.45,7.05,NaN,40.3,24.45,27.11,NaN,3.4,23,29.23,38,103.29,16.2,28.11
2009-03-20,19.14,30.37,9.4,32.88,9.15,30.76,27.44,7.09,25.09,22.88,8.69,32.36,2.8,NaN,26.14,28.04,3.23,74.81,52.09,50.19,12.85,49.02,17.07,17.07,40.54,20.25,15.01,7.09,NaN,40.59,24.18,27.72,NaN,3.25,22.46,28.47,37.94,103,16.76,28.89
2009-03-23,19.22,30.68,9.24,34.23,9.68,33.53,28,7.3,24.8,23.67,9.18,33.02,2.81,NaN,27.42,28.54,3.2,75.27,50.6,50.72,13.47,48.81,17.31,17.31,41.44,20.1,15.56,7.27,NaN,40.85,25.29,30.14,NaN,3.28,22.89,29,38.35,104.62,16.74,29.3
2009-03-24,18.76,31.08,9.2,36.85,9.46,31.81,27.93,7.29,24.27,24.32,9.33,34.26,2.8,NaN,27.33,28.74,3.17,77.56,48.29,51.2,13.66,49.06,17.41,17.41,42.47,20.44,15.05,7.24,NaN,41.75,25.33,29.13,NaN,3.3,22.93,29.6,38.2,105.15,16.69,29.18
2009-03-25,18.79,30.48,8.98,36.59,9.33,31.08,27.79,7.54,24.74,24.84,9,35.55,2.9,NaN,27.8,28.88,3.2,80.39,49.14,51.81,13.76,48.87,17.85,17.85,42.05,19.9,15.66,7.01,NaN,41.67,25.06,29.86,NaN,3.53,22.77,29.05,38.87,111,16.77,29.32
2009-03-26,18.06,30.74,8.98,36.67,9.07,31.68,27.25,7.21,25.83,25.13,9.14,35.63,2.95,NaN,27.36,29.08,3.2,81.88,47.79,52.28,13.18,47.88,17.77,17.77,40.69,19.17,16.26,7.04,NaN,42.05,25.52,30.33,NaN,3.77,21.73,28.67,38.92,107.1,15.93,29.09
2009-03-27,17.31,30.04,8.86,37.24,9.01,31.34,26.64,7.21,23.85,25.4,9.2,34.71,2.89,NaN,26.58,28.95,3.18,83.99,48.68,51.64,13.16,46.81,17.01,17.01,39.88,19.38,16.92,7,NaN,41.28,25.63,28.58,NaN,3.83,21.35,28.4,38.45,106.41,15.47,28.33
2009-03-30,16.88,29,8.47,33.44,8.57,28.32,25.55,7.12,23.38,24.63,7.98,33.68,2.83,NaN,25.55,28.43,3.19,83.62,47.16,50.04,12.6,45.34,16.86,16.86,39.84,18.78,15.13,6.7,NaN,40.95,24.17,27.39,NaN,3.63,20.72,27.22,36.47,101,14.89,27.1
2009-03-31,17.56,29.54,8.76,35.52,8.85,30.24,26.92,7.5,24.22,25.68,8.31,34.58,2.93,NaN,25.85,29.1,3.2,85.62,48.28,51.8,13.09,47.29,17.15,17.15,41.97,19.32,15.49,7.01,NaN,42.15,25.06,27.96,NaN,3.79,20.72,28.54,37.42,106.63,15.16,27.96
2009-04-01,18.14,29.9,8.97,37.23,9.32,31.97,27.95,7.61,24.82,26.73,8.54,34.83,2.96,NaN,25.22,29.56,3.2,84.08,50.68,52.23,12.8,48.31,17.41,17.41,42.52,19.92,16.79,7.34,NaN,41.68,25.46,28.25,NaN,3.91,22.01,29.41,36.94,109.3,15.23,28.87
2009-04-02,19.07,31.06,9.45,42.56,10.59,35.38,29.77,7.91,26.95,26.91,9.29,36.29,3.01,NaN,25.83,29.95,3.5,85.17,55.62,54.08,14.3,51.29,17.36,17.36,44.94,20.91,19.13,7.18,NaN,42.84,26.88,30.05,NaN,4.09,21.75,28.29,38.9,111.97,15.9,30.89
2009-04-03,19.61,31.03,9.57,42.45,10.58,34.77,30.38,7.84,26.25,26.48,9.39,35.53,3.01,NaN,24.66,29.63,3.55,85.09,56.15,53.47,13.88,51.85,16.75,16.75,44.55,21.29,21.34,7.54,NaN,41.27,27.49,31.75,NaN,4.21,21.63,28.79,37.69,110.01,15.99,30.62
2009-04-06,19.97,31.06,9.72,42.14,9.86,33.92,30.24,7.68,26.42,25.86,9.2,35.22,3.01,NaN,24.84,30.3,3.75,86.6,55.42,52.97,14.22,51.38,16.86,16.86,43.9,20.99,21.54,7.76,NaN,41.17,26.64,32.39,NaN,4.15,21.22,28.94,37,113.35,16.29,29.85
2009-04-07,19.38,30.5,9.4,41.51,9.46,32.9,29.24,7.61,26.18,25.34,8.73,35.95,3.01,NaN,25.43,30.51,3.7,84.07,53.29,53,14.27,50.48,17.02,17.02,44.5,20.66,20.7,7.85,NaN,41.7,25.49,31.75,NaN,4.05,20.68,29.57,36.57,111.51,16.74,29.37
2009-04-08,19.89,31.2,9.3,41.11,9.89,33.42,30.25,7.75,25.31,25.42,9.44,34.81,2.99,NaN,24.92,30.55,3.64,84.62,54.85,53.03,13.85,50.38,16.97,16.97,41.35,20.7,21.86,7.91,NaN,41.75,25.65,32.44,NaN,4.29,21.19,29.12,36.42,111.1,16.78,30.02
2009-04-09,20.77,32.21,9.34,44.78,10.6,34.35,30.65,8.13,25.51,26.25,9.8,35.05,2.99,NaN,23.82,31.41,3.6,88.65,57.98,53.66,13.91,51.95,16.87,16.87,40.81,20.97,22.66,8.06,NaN,41.52,26.64,33.37,NaN,4.62,21.33,30.21,37.06,115.12,16.98,31.09
2009-04-14,21.1,32.15,9.4,46.63,11.34,37.41,31.15,7.89,26.69,25.48,10.69,34.05,2.98,NaN,24.4,30.29,3.55,88.45,57.5,53.33,13.58,52.76,16.63,16.63,41.52,20.58,22.3,8.19,NaN,40.6,27.22,34.97,NaN,4.67,21.46,29.27,36.34,117.38,16.39,31.72
2009-04-15,21.08,31.92,9.82,46.49,10.84,36.85,30.84,8.09,26.3,25.64,10.4,35.03,2.99,NaN,24.96,30.33,3.48,88.01,57.47,53.73,13.6,52.37,16.58,16.58,42.99,20.76,21.61,8.03,NaN,41.23,26.03,34.83,NaN,4.61,21.65,29.01,35.97,116.35,16.6,31.22
2009-04-16,21.44,32.23,9.97,48.01,11.26,37.6,31.42,8,26.28,26.05,10.71,35.38,2.94,NaN,25.37,30.81,3.76,90.66,58.37,54.8,14.13,53.07,16.82,16.82,42.33,20.74,21.88,8.62,NaN,41.65,26.68,35.87,NaN,4.88,21.75,29.7,35.8,117.77,18.31,31.69
2009-04-17,20.43,31.9,10.28,51.42,11.83,39.32,31.8,7.97,26.62,25.5,10.96,34.7,2.94,NaN,25.14,30.91,3.73,90.65,59.45,52.53,14.79,53.35,17.05,17.05,41,21.3,24.1,8.99,NaN,42.08,27.24,37.44,NaN,5.15,22.54,30.36,36.28,120.26,19.48,32.49
2009-04-20,19.47,30.85,9.51,45.72,10.84,36.73,29.83,7.71,25.1,24.84,9.95,34.15,2.85,NaN,23.99,30.48,3.6,88.79,56.99,51.76,13.99,52.45,16.98,16.98,40.79,21.18,21.61,8.26,NaN,42.45,25.33,35.99,NaN,4.69,21.95,29.53,35.14,115.48,18.8,30.77
2009-04-21,19.79,31.02,9.59,46.49,10.87,35.72,30.08,7.71,25.35,24.88,9.71,34.35,2.86,NaN,24.65,30.26,3.7,88.61,59.54,50.45,14.34,55,16.49,16.49,42.81,21.17,21.74,8.39,NaN,42.35,25.43,34.36,NaN,4.94,22.31,30.36,35.61,111.34,19.26,30.82
2009-04-22,20.29,31.76,9.9,48.77,11.5,36.69,32.49,7.58,27.2,25.16,10.24,34.25,2.94,NaN,24.59,30.05,3.83,91.3,57.79,50.27,14.98,53,16.55,16.55,42.08,21.7,22.22,8.68,NaN,42.36,26.5,35.07,NaN,5.03,22.58,30.33,35.81,116.15,19.22,32.65
2009-04-23,21.57,31.27,10.48,46.68,11.46,35.63,33.26,7.71,27.37,25.2,10.04,34.26,2.97,NaN,24.23,31.63,3.78,93.29,57.74,50.95,14.8,54.35,16.15,16.15,41.85,21.95,22.55,9.21,NaN,39.73,27.28,35.15,NaN,5.02,22.86,30.59,36.6,117.51,18.84,32.9
2009-04-24,21.9,31.82,11.4,47.92,11.64,37.33,33,7.91,27.63,25.77,10.57,34.75,3,NaN,25.8,31.78,3.76,98.03,60.82,52.02,15.35,57.91,16.32,16.32,42.3,22,23.31,9.27,NaN,40.49,28.26,36.37,NaN,4.98,22.13,31,38.35,118.84,18.98,33.82
2009-04-27,21.08,31.71,11.23,46.23,11.29,37.17,33.3,7.91,27.23,25.93,10.32,35.69,3,NaN,25.56,33.01,3.97,97.25,61.42,51.6,15.36,57.18,16.43,16.43,42.16,21.75,22.94,9.15,NaN,41.47,28.65,35.03,NaN,5.12,21.56,31.18,38.25,118.5,19.62,34.02
2009-04-28,20.09,29.95,10.98,43.42,10.9,35.73,31.39,7.84,26.95,26.04,10.1,36.06,3.05,NaN,25.95,33.29,4,96.54,58.49,51.76,15.05,55.51,16.43,16.43,42.35,21.33,21.74,8.8,NaN,41.4,27.71,34.23,NaN,4.85,21.57,30.9,38.09,114.73,19.97,33.2
2009-04-29,20.95,29.98,11.3,41.81,11.3,37.9,32.21,7.99,27.1,26.99,10.65,36.03,3.1,NaN,26.74,33.3,4,99.98,57.87,52.55,15.2,57.27,16.69,16.69,45.25,22.85,22.41,8.96,NaN,43.16,27.96,34.41,NaN,5,22.43,31.39,38.45,115.2,20.19,33.84
2009-04-30,21.58,29.84,11,41.86,12.46,39.12,32.52,8.16,28.41,26.98,11.2,34.09,3.12,NaN,27.3,32.74,4.21,98.56,58.45,54.22,15.26,57.39,16.87,16.87,44.99,23.27,24.57,9.08,NaN,43.53,28.96,37.12,NaN,5.01,21.96,31.55,38.35,113.43,20.21,34.2
2009-05-04,22.83,30.67,11.22,47.11,13.12,40.63,33.6,8.43,29.11,26.87,11.17,35.06,3.24,NaN,28.68,33.2,4.3,99.51,61.22,56.24,15.92,58.96,16.73,16.73,45.55,23.9,26.25,9.13,NaN,43.53,27.76,37.13,NaN,5.3,22.28,32,39.28,116.4,21.01,35.24
2009-05-05,22.98,30.28,11.74,48.16,12.81,41.03,33.3,8.32,27.36,26.08,11.2,34.4,3.11,NaN,27.9,32.99,4,100.72,61.35,55.75,16.01,58.28,16.44,16.44,44.82,24.08,27.04,9.42,NaN,42.95,27.61,40.17,NaN,5.27,22.45,31.9,39.15,116.25,20.66,34.94
2009-05-06,23.54,30.4,12.09,48.17,13.14,44.01,34.46,8.73,27.35,26.16,11.65,35.58,3.14,NaN,26.53,33.85,4.05,100.57,63.18,56.75,16.11,59.17,16.78,16.78,45.49,24.58,26.56,9.69,NaN,43.72,27.36,41.48,NaN,5.36,24.72,31.66,39.75,122.08,20.87,35.59
2009-05-07,23.77,29.72,11.53,47.23,12.3,43.74,34.71,8.94,26.79,25.81,11.38,36.39,3.07,NaN,26.32,33.85,3.92,98.47,60.93,56.45,16.1,58.54,16.83,16.83,47.17,24.31,26.72,9.62,NaN,43.59,26.37,37.42,NaN,5.18,23.85,31.47,40.1,126.25,21.08,34.78
2009-05-08,23.74,31.39,12.09,49.6,12.91,44.59,34.39,9,27.11,26.28,11.74,36.32,3.08,NaN,27.05,34.4,3.92,97.79,63.79,56.99,15.7,60.37,16.82,16.82,46.8,24.07,26.04,9.72,NaN,44.26,27.01,37.42,NaN,4.97,23.07,31.31,41.02,124.33,22.07,35.09
2009-05-11,22.8,30.99,11.35,47.49,12.8,45.37,32.79,8.82,27.04,25.57,11.51,36.51,3.04,NaN,26.24,33.72,3.73,97.38,59.26,57.07,14.88,59,16.6,16.6,46,24.09,24.89,9.19,NaN,43.76,26.37,36.3,NaN,4.76,22.85,31.18,40.63,121.47,21.17,33.73
2009-05-12,22.44,31.47,11.01,45.46,12.64,44.68,31.91,8.57,26.73,26.14,11.15,37.18,3.05,NaN,26.31,34,3.73,96.14,58,57.34,15.19,59.02,17.04,17.04,45.85,23.2,24.6,9.13,NaN,43.64,26.28,34.89,NaN,4.69,22.69,31.53,40.89,118.35,21.77,34
2009-05-13,21.4,29.77,10.7,43.22,11.67,41.15,30.67,8.55,26.34,25.53,10.21,37.14,3,NaN,26.54,33.39,3.76,94.95,54.55,55.87,14.57,57.28,17.01,17.01,45.16,22.86,22.75,8.73,NaN,45.1,26.11,33.18,NaN,4.49,21.94,31.37,41.05,112.63,19.37,33.01
2009-05-14,21.46,29.74,11.15,43.18,11.84,42.18,29.85,8.93,26.93,25.6,10.18,36.98,3,NaN,26.19,33.88,3.5,96.21,55.44,55.6,14.9,57.38,17.12,17.12,45.26,23.1,23.61,8.92,NaN,44.65,26.54,33.04,NaN,4.57,22.31,31.9,40.36,111.25,19.74,33.41
2009-05-15,21.16,29.89,11.45,45,11.75,42.4,30.15,8.97,26.01,25.26,10.37,36.58,2.99,NaN,26.37,34.16,3.45,97.26,55.96,55.69,14.87,58.02,17.01,17.01,44.8,22.98,23.98,9.07,NaN,43.98,26.25,33.89,NaN,4.72,22.25,31.7,40.47,112.63,19.87,34.02
