Date,OMXS30_ABB,OMXS30_ADDT_B,OMXS30_ALFA,OMXS30_ASSA_B,OMXS30_AZN,OMXS30_ATCO_A,OMXS30_BOL,OMXS30_ERIC_B,OMXS30_SHB_A,OMXS30_HM_B,OMXS30_HEXA_B,OMXS30_INDU_C,OMXS30_INVE_B,OMXS30_NIBE_B,OMXS30_NDA_SE,OMXS30_SAAB_B,OMXS30_SAND,OMXS30_SCA_B,OMXS30_SEB_A,OMXS30_SKA_B,OMXS30_SKF_B,OMXS30_SWED_A,OMXS30_TEL2_B,OMXS30_TELIA,OMXS30_VOLV_B,OMXC20_NOVO_B,OMXC20_DANSKE,OMXC20_DSV,OMXC20_MAERSK_B,OMXC20_CARL_B,OMXC20_COLO_B,OMXC20_GMAB,OMXC20_TRYG,OMXC20_GN,OMXC20_JYSK,OMXC20_NDA_DK,OMXC20_AMBU_B,OMXC20_RBREW,OMXC20_NKT,OMXC20_SYDB,OMXH25_ELISA,OMXH25_FORTUM,OMXH25_HIAB,OMXH25_HUH1V,OMXH25_KEMIRA,OMXH25_KESKOB,OMXH25_KNEBV,OMXH25_KCR,OMXH25_NESTE,OMXH25_NOKIA,OMXH25_TYRES,OMXH25_NDAFI,OMXH25_ORNBV,OMXH25_OUT1V,OMXH25_SAMPO,OMXH25_STERV,OMXH25_TIETO,OMXH25_UPM,OMXH25_WRT1V
2009-10-19,149.75,8.56,83.9,40.27,320.5,18.31,89,73.3,65,205.5,12.21,79,32.69,4.38,73.1,19.39,78.04,20.99,46,109,120.8,65.5,92.7,46.5,68.25,32.5,124.23,90.7,6712.82,358,85.2,144,59.33,30,187.72,52.5,5.43,23.72,123.96,131.5,14.32,16.9,16.27,8.77,6.87,5.79,13.11,20.57,4.42,9.15,17.15,7.07,12.8,31.92,3.16,5.22,13.06,8.25,4.77
2009-10-20,148.75,8.62,84.7,40.77,317,18.03,89,72.6,66.33,204.25,12.61,78,32.44,4.4,74.7,19.16,76.33,20.43,47,108.6,116,65.5,93.37,47.6,69,32.67,124,90,6555.9,368,84.2,141.75,58.71,30.3,190.05,53.25,5.43,24.15,122.01,133,14.79,17.11,16.1,8.73,7.03,5.79,13.21,20.68,4.48,8.95,17.15,7.2,12.86,31.57,3.18,5.18,13.17,8.15,4.74
2009-10-21,147.25,8.67,86.6,40,313.5,17.99,89.9,74,66.5,204,12.54,78.25,32.25,4.64,75.2,18.93,75.66,20.6,45.1,107.3,115.2,64.5,98.1,47.3,67.75,32.5,123.31,91,6625.64,374,85.3,139,59.49,29.8,188.65,53.75,5.45,23.79,120.45,132.25,14.87,17,15.92,8.73,6.79,5.8,13.15,20.25,4.41,8.85,16.87,7.33,12.72,31.25,3.16,5.2,14.34,8.2,4.75
2009-10-22,146,8.58,87,38.87,314,18.01,87.4,69.4,65.17,202.75,12.14,76,31.63,4.58,74.1,18.93,73.95,20.31,44.1,105.8,114.7,64,102.43,47.7,66.5,32.2,120.3,89,6433.85,363.5,84.6,137.5,58.94,29.1,187.72,53.5,5.28,22.78,119.87,132.75,14.85,16.94,15.4,9.32,6.65,5.75,13.46,19.55,4.33,8.82,16.55,7.2,12.62,28.76,3.15,5.25,14.4,8.2,4.48
2009-10-23,145.25,8.6,88,38.5,309.5,18.03,88.4,72,64.17,203.25,12.25,77,31.69,4.74,74.4,20.83,75.19,20.49,44.6,105.4,114,61.5,100.31,47.3,69.75,32.2,119.84,88,6677.95,367,85.4,137.5,59.25,29,188.65,54,5.35,23.28,120.45,133.5,14.72,16.75,15.76,9.53,6.61,5.75,13.38,19.44,4.3,8.8,16.5,7.28,12.53,28.16,3.12,5.4,14.77,8.31,4.42
2009-10-26,142.1,8.65,88.15,38.17,310.4,17.81,91.05,70.9,62.6,200.8,12.07,75.75,31.23,4.79,72.25,20.89,74.05,20.67,41.7,103.4,112.8,58.5,100.31,47.07,69.25,32.3,117.75,85.5,6521.03,362,84.9,135,58.87,29,191.44,53.25,5.4,23.43,118.51,134.75,13.9,16.65,14.99,9.38,6.38,5.74,13.15,18.97,4.22,8.78,15.96,7.05,12.88,27.25,3.05,5.29,14.59,8.11,4.31
2009-10-27,143.9,8.67,87.55,38.23,323.1,17.89,88.85,71.5,64.27,206.1,12.11,76,31.43,4.7,74.4,21.35,74.66,20.67,41.49,103.5,113.3,58,100.41,47.7,68.45,32.55,113.36,86,6294.36,360.25,85,141.5,58.71,28.7,184.01,53,5.3,23.43,115.39,130.25,13.79,16.68,14.65,9.27,6.29,5.6,13.25,19.09,4.23,8.84,15.6,7.22,13,26.43,3.07,5.19,14.17,7.82,4.34
2009-10-28,139.7,8.5,85.25,40,321.4,17.66,84.75,73.35,61.5,203.45,11.89,74,30.93,4.65,77.25,20.26,72.9,20.48,41.8,100.7,111.2,57.3,98.58,47.98,65.95,33.05,105.49,83.6,5997.95,352.25,85.2,142,57.74,28.1,175.64,54.5,5.3,22.13,109.93,127,13.43,16.17,14,9.15,5.93,5.61,13.08,18.29,4.01,8.78,14.85,7.41,12.96,25.69,3.02,5.04,13.67,7.57,4.09
2009-10-29,136.4,8.58,87.4,40.7,318.3,18.28,88.75,74.1,62.33,204.4,12.79,76.25,31.68,4.71,77.8,20.83,75.43,20.56,45.09,104.4,114,60.5,101.08,47.9,68.35,31.2,112.2,83.6,6154.87,358,83.4,136.5,58.17,29,182.15,56,5.18,21.92,115.85,129.75,13.52,16.21,14.23,9.16,6.39,5.69,12.88,17.95,3.95,8.85,15.06,7.54,12.83,26.88,3.1,5.29,13.92,8.18,4.2
2009-10-30,133.7,8.58,88.45,42.1,317.8,18.47,87.75,76.1,62.01,204,13.5,78.75,31.85,4.76,77.85,21.76,76.33,20.51,44.4,106,114.5,62.95,101.28,47.51,68.65,31.5,108.5,79.95,6050.26,355.5,82.9,133,56.85,28.6,176.57,54.5,5.2,21.27,112.66,124.5,13.19,16.13,14.6,9.21,6.54,5.67,12.73,18.21,4.02,8.63,14.54,7.29,12.93,25.83,2.97,5.16,13.62,8.18,4.12
2009-11-02,133.9,8.5,86.5,41.97,312.2,18.33,86.6,74.9,61,202.25,13.25,77,31.08,4.59,75.8,21.64,75.47,20.93,44,105,113.6,61.55,100.89,47.29,67.7,31.63,112.89,81,6154.87,355,83.1,129.5,57.31,28.4,169.6,54.25,5.13,21.34,113.44,125.25,13.35,16.13,14.4,9.35,6.45,5.73,12.75,18.26,4.03,8.72,15.28,7.29,12.95,26.01,2.97,5.16,13.63,8.14,4.05
2009-11-03,132.7,8.42,85.2,41.9,314,17.99,85.95,75.5,60.17,202.3,13.14,75.5,30.7,4.49,73,21.24,72.86,20.67,43.17,105.3,112.5,58.8,98.77,46.4,66,32,108.73,80,6154.87,361,82.6,128,57,28.2,166.81,52.25,5.18,20.55,110.71,121,13.27,16.03,14.22,9.06,6.33,5.59,12.73,18.04,3.99,8.65,15.61,6.96,12.9,25.37,2.96,5.1,13.58,8.04,4.11
2009-11-04,135.7,8.54,86.35,43,315.8,18.44,90,74.65,62,209.2,13.36,78,31.18,4.49,73.25,21.29,75.24,20.64,44.93,107.1,115.9,61.15,100.22,47.2,69.15,32.5,107.57,81.2,6259.49,344.5,82.8,129,57.78,28.6,173.32,52.75,5.13,20.27,111.1,122,13.61,16.2,14.37,9.2,6.66,5.62,12.93,18.74,4.07,8.85,16.41,7.02,13,26.1,2.94,5.17,14.2,8.13,4.13
2009-11-05,135.1,8.58,87.25,43.8,314.1,18.59,90.5,72,62.83,214.2,13.54,78,31.45,4.64,73.95,21.7,77.57,20.79,44.5,111.5,116.6,61.6,102.14,47.61,69.9,32.45,109.42,80.3,6259.49,344,83.3,115,58.17,28.6,173.78,53.5,5.18,22.13,110.9,121.5,13.66,16.19,14.84,9.19,6.62,5.65,12.93,18.57,4.02,8.81,16.67,7.13,12.93,25.85,2.99,5.22,14.14,8.29,4.2
2009-11-06,136.3,8.62,87.25,44.27,313.2,18.33,89.5,71.95,63.67,211.65,13.5,76.25,31.13,4.58,74.35,21.81,76.62,20.56,45,113.8,114.9,62.1,101.76,47.35,68.75,31.9,110.81,81.5,6224.62,350,84,113,58.4,27.9,173.78,52.75,5.13,25.58,111.88,122,13.5,16.33,15.21,9.14,6.83,5.72,12.99,18.85,4,8.84,17.11,7.12,12.98,25.65,2.98,5.18,13.92,8.2,4.13
2009-11-09,136.5,8.58,88.7,43.93,314.5,18.94,91.9,72.75,64.6,213.88,13.54,78.5,32.25,4.62,76.1,22.33,78.09,20.62,46.28,115.9,116.6,64.75,103.78,48.53,71,32.35,111.74,83.5,6398.97,346,85.6,114.5,59.25,28.8,177.97,55,5.25,26.88,116.95,125.5,13.65,16.7,15.79,9.19,7.05,5.71,13.18,19.23,4.1,9.1,17.42,7.42,13.17,26.17,3.06,5.28,14.53,8.34,4.24
2009-11-10,136,8.54,88.4,43.83,311.6,18.91,90.35,72.5,64.27,215,13.21,79.25,32.03,4.62,76.2,22.51,78.61,20.58,45.6,116.8,118.8,64.85,103.88,48.14,70.25,32.3,109.89,82.2,6381.54,351,85.9,102,56.46,27.7,177.5,55,5.25,27.02,113.83,125,13.76,16.69,15.4,9.14,7,5.66,13.22,19.64,4.04,8.93,17.23,7.42,13.15,26.65,3.04,5.25,14.46,8.35,4.21
2009-11-11,136.9,8.62,88.9,44.1,311.5,19.07,91.55,72.6,65.13,216.1,13.64,79.25,32.2,4.61,77.2,23.2,78.9,20.62,45.96,116.6,119.7,65.5,104.84,48.33,71.05,32.5,111.28,81.9,6555.9,352,86,102.5,55.14,26.5,175,55.75,5.23,28.24,114.41,125.5,14.07,16.75,16.38,9.04,7.21,5.74,13.43,19.79,4.13,9.17,17.57,7.51,13.06,27.45,3.09,5.31,14.96,8.47,4.3
2009-11-12,135,8.71,90.1,44.07,312.6,19.49,92.05,72.2,64.67,216.75,14.07,80,32.42,4.82,76.4,23.37,79.99,20.57,45.9,117.3,121.3,65.4,105.61,51.3,71.5,32.63,111.04,85,6276.92,352,87,94.5,56.07,27.4,175,55.5,5.1,27.09,115.78,123.5,14.28,16.71,16.84,8.99,7.26,5.83,13.68,20.06,4.06,9.15,17.59,7.46,13.26,27.64,3.08,5.23,15.25,8.37,4.29
2009-11-13,133.8,8.81,91.05,44.17,315.4,19.39,91.65,72.2,64.4,218,14,80.25,32.2,4.65,75.7,24.64,80.61,20.62,46.22,118.2,121.1,65.1,104.36,50,71.5,32.75,109.19,85.8,6207.18,349.75,90.4,85,55.84,27.6,175.5,55.5,5.15,26.16,116.95,122,14.14,16.92,17,9.2,7.26,5.78,13.59,20.03,4.02,9.17,18.14,7.42,13.23,27.89,3.09,5.29,15.28,8.37,4.28
2009-11-16,133.7,9.04,92.9,45.27,315.3,19.81,94.35,72.5,65.53,210.25,14,82,32.45,4.61,77.85,24.01,82.9,20.43,47.31,120.5,122.6,66.2,104.55,50.1,73,32.9,111.51,89,6451.28,357,94,94,55.72,29,175.5,57,5.18,25.66,118.51,123.5,14.1,17.11,17.88,9.25,7.43,5.88,14.03,20.71,4.06,9.2,18.81,7.66,13.54,29.13,3.09,5.45,15.17,8.69,4.41
2009-11-17,131.3,8.92,90.85,44.4,311.3,19.64,93.9,72.35,65.33,208,13.89,82,32.42,4.52,76.65,24.58,81.75,20.41,46.98,118.8,120.6,65,104.26,49.54,71.75,32.6,109.19,89.6,6346.67,363,94,92.25,54.52,29.4,170.5,55.5,5.13,24.79,117.34,122,14.12,17.08,17.72,9.15,7.41,5.95,13.65,20.34,3.97,9.17,17.83,7.46,13.56,28.19,3.06,5.39,14.79,8.58,4.32
2009-11-18,132,9.06,92.1,44.33,311,19.75,94.85,71.8,66.3,207.95,14.18,82.25,32.48,4.37,76.8,25.16,81.47,20.14,46.9,120.1,120.1,65.9,105.81,49.6,71.75,33,109.89,89.6,6451.28,355,93.8,92,54.63,29,170.5,56,5.15,24.15,119.09,122,14.56,17.31,17.84,9.03,7.36,5.95,13.9,20.45,4,9.33,18.08,7.5,13.59,28.51,3.06,5.51,15.51,8.79,4.36
2009-11-19,127.9,8.92,91,43.6,311,19.07,92.85,70.2,65.73,206.8,13.96,80.5,32.03,4.24,75.8,24.64,79.99,20.07,46.09,117.7,117.9,64.1,104.75,49.46,69.5,32.95,108.96,89.8,6416.41,345,94.3,89.75,53.66,28.5,167,54.5,5.2,24.29,116.75,121,14.19,17,17.41,9.01,7.2,5.87,13.68,20.15,3.9,9.1,17.9,7.38,13.57,27.45,3.01,5.32,15.12,8.66,4.24
2009-11-20,129.7,8.85,91.7,43.33,310.1,19.02,92.65,70.05,65.67,207.8,13.79,81,31.83,4.27,75.55,24.76,79.66,20.02,45.5,117.4,117.9,62.35,105.32,49.94,69.8,33.1,105.03,89,6311.79,350,94.5,87.75,53.51,28.5,167,54,5.18,24.65,119.48,121,14.44,17.05,17.27,9,7.14,5.91,13.63,20.24,3.89,8.96,17.4,7.29,13.66,27.34,3,5.35,15.16,8.71,4.2
2009-11-23,132.4,9.04,94.9,44.67,312.6,19.75,94.9,70.5,68.03,210.5,13.89,82.5,32.25,4.38,79,25.05,82.37,19.96,47.9,121.3,121.9,65,107.64,50.6,71,33,107.11,89.8,6451.28,354,94.4,85,54.67,28.6,165,56.75,5.2,32.55,121.62,123.25,14.71,17.3,17.25,9.08,7.32,5.93,14.11,20.45,3.94,9.07,17.9,7.66,13.8,28.19,3.06,5.52,15.37,8.92,4.32
2009-11-24,132.5,8.9,95.29,43.47,313.4,19.43,93.15,69.3,68,209,13.86,82.75,32.23,4.37,77.6,25.51,80.61,19.89,47.55,121.5,118.5,65.25,105.71,50.6,69.5,32.28,104.34,89,6411.77,357.25,95.3,79.75,54.01,28.5,166,55.75,5.18,22.9,120.06,123,14.6,17.26,17.33,9.04,7.49,5.91,13.83,20.02,3.93,8.93,18,7.48,13.83,27.41,3.03,5.41,14.8,8.76,4.26
2009-11-25,132.4,8.96,95.9,43.93,319,19.47,92.4,69.5,68.67,211,13.89,84.5,32.75,4.43,77.85,24.87,81.85,20.63,47,121.3,119.3,66.75,107.06,50.8,69.55,32.53,102.48,88.1,6329.23,355.5,95.4,75,54.6,28.4,163,55.5,5.4,23.7,116.17,122,14.67,17.08,17.56,9.08,7.32,5.87,13.89,19.94,3.92,8.96,18,7.49,13.86,27.18,3.02,5.39,14.97,8.71,4.29
2009-11-26,129,8.87,93.1,42.8,315.1,18.84,87.2,67.7,67,207,13.75,80.5,31.98,4.24,73.3,24.64,78.8,20.11,45.05,118.1,115.8,64.7,103.3,49.42,66.8,33,99.01,86.25,6172.31,355,93.6,76.75,53.59,28,161,52,5.45,23.4,112.66,118,14.27,16.89,16.91,8.96,7.15,5.75,13.45,19.32,3.82,8.67,17.3,6.99,13.62,26.4,2.94,5.12,14.34,8.39,4.15
2009-11-27,129.4,8.92,94.15,43.6,315.3,19.13,89.65,68.45,68.73,208.2,13.89,82.5,32.25,4.32,74.9,25.05,80.09,20.31,45.74,119.2,117.6,65.8,105.13,49.9,67.1,32.9,100.63,88,6242.05,355,93.7,78,54.6,27.41,163.5,53,5.38,23.3,111.88,119.75,14.37,17.01,17.8,9.12,7.22,5.77,13.62,19.52,3.9,8.87,17.49,7.17,13.7,26.91,2.95,5.25,14.65,8.62,4.22
2009-11-30,128,8.92,92.95,42.7,312.3,18.71,87.7,67,66.63,206.15,13.79,80,31.8,4.24,72.3,25.05,78.19,19.89,45.25,117.6,115.5,66.6,102.91,49.5,66.25,33.25,98.78,88.3,6311.79,355.25,92.4,77,53.28,27.3,160,52,5.33,23.3,109.54,118.5,14.37,16.89,17.47,8.95,6.93,5.67,13.48,19.23,3.87,8.77,16.84,6.9,13.68,26.31,2.87,5.09,14.22,8.47,4.14
2009-12-01,129.6,9.02,96.5,44.43,315.1,19.32,91.15,67.9,67.5,205.9,13.89,81.75,32.42,4.31,73.95,24.93,80.42,19.94,45.97,121.5,117.5,69.75,105.81,50.5,68.75,33.95,102.02,88.8,6398.97,366,92.4,79.25,53.43,27.6,167,52.5,5.38,24.6,114.22,121.25,14.49,17.18,18.15,9.06,7.09,5.79,13.83,19.87,3.9,8.91,17.11,7.07,13.84,26.91,2.93,5.34,14.5,8.77,4.26
2009-12-02,129.7,9.15,98.1,45.33,317.1,19.47,92.4,68,67.67,205.6,14.71,81.25,32.5,4.31,73.55,25.05,81.85,19.96,46.96,121.7,118,70.7,107.15,51,68,34.5,106.19,88.4,6416.41,380,90.2,82.5,53.94,28.6,175,52.75,5.38,26.4,112.66,123.42,14.5,17.38,18.33,8.85,6.93,5.8,13.99,19.92,3.97,8.7,17.03,7.11,13.89,27.57,2.94,5.36,14.62,8.82,4.36
2009-12-03,129.2,9.17,98.15,45.47,315,19.22,91.9,66.6,68.5,201.95,14.79,80.75,32.6,4.27,74.65,25.1,80.42,19.85,47.6,120.8,116.6,72.2,107.83,51.55,66.55,33.63,109.19,88.6,6294.36,391,89.79,81,52.96,28.7,177,53.5,5.38,27.1,111.68,124.5,14.54,17.24,18.4,8.85,6.76,5.74,13.82,19.89,3.93,8.5,17.04,7.23,14.03,26.77,2.95,5.39,14.85,8.66,4.31
2009-12-04,129.8,9.04,98.4,45.8,327.5,19.41,92.95,67.25,69.57,204.5,15,81.75,33.08,4.28,75.7,24.99,81.75,19.96,48.91,121.7,116.2,73.1,107.73,51.75,68,33.73,109.89,90,6416.41,387,91.6,80.5,52.96,28.8,179,54.75,5.4,27.3,111.49,125.25,14.58,17.33,18.47,8.7,7.03,5.82,14.02,19.82,3.92,8.53,17.08,7.35,14.13,26.54,3,5.38,14.95,8.58,4.31
2009-12-07,129,8.9,99,46.8,326.9,19.41,92.25,67,70.4,202.9,14.89,81.25,33.2,4.31,74.75,24.7,81.85,19.77,49.3,123.2,116.3,75.75,107.73,51.75,67.65,33.75,107.34,88.8,6416.41,386.5,92.4,79.25,53.04,29.1,185.5,53.75,5.43,28.3,112.32,124,14.55,17.47,18.47,8.73,7.11,5.81,13.96,19.64,3.9,8.52,17.12,7.17,14.09,26.63,2.99,5.39,14.65,8.57,4.32
2009-12-08,128.8,8.87,97.45,46.47,325,19.07,90.65,68.1,68.67,199,14.75,81.5,32.78,4.32,73,24.64,80.9,19.75,48.3,121.8,114.5,74.35,106.29,51,66.5,33.9,106.42,88.2,6311.79,382,93.5,77.5,52.19,29.2,182,52.25,5.48,28.5,111.49,122.25,14.64,17.26,18.23,8.74,6.87,5.68,13.78,19.48,3.87,8.6,16.88,6.96,14.22,26.1,3,5.24,14.56,8.48,4.33
2009-12-09,127.2,8.96,97.15,46.33,323,19,90.5,67.35,67.63,196.35,14.57,79.25,32.55,4.28,73,24.47,80.47,19.72,47.25,120.6,114.6,72.65,104.55,50.85,65.7,34.33,104.57,87.9,6242.05,383.75,93.6,77,51.88,28.7,183.5,52.25,5.55,28.3,111.1,122.75,14.73,17.12,18.12,8.75,6.92,5.65,13.63,19.31,3.83,8.55,17.12,6.95,14.34,25.74,2.95,5.13,14.3,8.43,4.22
2009-12-10,126.7,8.83,96.35,46.2,322.6,19.19,90.75,67.5,67.73,197.75,14.61,80.5,32.6,4.3,73.5,24.58,81.18,19.85,46.5,119.3,116,70.5,105.52,51.25,65.95,34,105.49,88.1,6346.67,385.5,93.4,74,52.3,28.7,181.5,52.25,5.53,27.4,111.88,124.5,14.5,17.24,18.29,9.02,6.97,5.78,13.76,19.16,3.81,8.61,16.73,7.04,14.41,26.31,2.94,5.16,14.48,8.5,4.31
